,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,39.0,1230596.8,0.0,44.3,2.572,209.8529663,8.554,
2010-02-12,39.0,1266229.07,1.0,44.58,2.548,209.9970208,8.554,
2010-02-19,39.0,1230591.97,0.0,43.96,2.514,210.0451024,8.554,
2010-02-26,39.0,1168582.02,0.0,49.79,2.561,210.0771885,8.554,
2010-03-05,39.0,1266254.21,0.0,50.93,2.625,210.1092746,8.554,
2010-03-12,39.0,1244391.83,0.0,61.88,2.667,210.1413607,8.554,
2010-03-19,39.0,1301590.13,0.0,58.62,2.72,209.9803208,8.554,
2010-03-26,39.0,1235094.66,0.0,54.83,2.732,209.7870932,8.554,
2010-04-02,39.0,1463942.62,0.0,63.31,2.719,209.5938656,8.464,
2010-04-09,39.0,1327035.27,0.0,68.15,2.77,209.400638,8.464,
2010-04-16,39.0,1242874.98,0.0,66.33,2.808,209.2691428,8.464,
2010-04-23,39.0,1280231.85,0.0,67.64,2.795,209.2199574,8.464,
2010-04-30,39.0,1263836.59,0.0,70.03,2.78,209.170772,8.464,
2010-05-07,39.0,1355704.21,0.0,74.86,2.835,209.1215867,8.464,
2010-05-14,39.0,1226997.7,0.0,77.49,2.854,209.118536,8.464,
2010-05-21,39.0,1350673.98,0.0,76.67,2.826,209.3922937,8.464,
2010-05-28,39.0,1365541.59,0.0,80.22,2.759,209.6660514,8.464,
2010-06-04,39.0,1512207.95,0.0,79.83,2.705,209.9398091,8.464,
2010-06-11,39.0,1371405.33,0.0,81.78,2.668,210.2135668,8.464,
2010-06-18,39.0,1368312.45,0.0,83.96,2.637,210.2108417,8.464,
2010-06-25,39.0,1280414.8,0.0,83.24,2.653,210.0975233,8.464,
2010-07-02,39.0,1352547.7,0.0,81.35,2.669,209.984205,8.36,
2010-07-09,39.0,1330473.47,0.0,81.1,2.642,209.8708867,8.36,
2010-07-16,39.0,1339811.68,0.0,83.86,2.623,209.8630532,8.36,
2010-07-23,39.0,1314651.83,0.0,82.2,2.608,209.9958663,8.36,
2010-07-30,39.0,1308222.24,0.0,80.99,2.64,210.1286794,8.36,
2010-08-06,39.0,1409989.67,0.0,84.92,2.627,210.2614925,8.36,
2010-08-13,39.0,1371465.66,0.0,85.66,2.692,210.3943056,8.36,
2010-08-20,39.0,1471816.52,0.0,85.73,2.664,210.3617581,8.36,
2010-08-27,39.0,1417515.93,0.0,84.31,2.619,210.3292106,8.36,
2010-09-03,39.0,1345167.61,0.0,82.13,2.577,210.2966631,8.36,
2010-09-10,39.0,1279666.47,1.0,79.94,2.565,210.2641156,8.36,
2010-09-17,39.0,1252915.43,0.0,81.83,2.582,210.2924504,8.36,
2010-09-24,39.0,1199449.54,0.0,78.5,2.624,210.3664469,8.36,
2010-10-01,39.0,1219583.91,0.0,72.74,2.603,210.4404433,8.476,
2010-10-08,39.0,1286598.59,0.0,64.8,2.633,210.5144398,8.476,
2010-10-15,39.0,1238742.0,0.0,69.96,2.72,210.5805944,8.476,
2010-10-22,39.0,1261109.01,0.0,71.73,2.725,210.6271444,8.476,
2010-10-29,39.0,1294769.08,0.0,75.14,2.716,210.6736944,8.476,
2010-11-05,39.0,1293707.19,0.0,61.62,2.689,210.7202444,8.476,
2010-11-12,39.0,1291398.71,0.0,62.21,2.728,210.7667944,8.476,
2010-11-19,39.0,1370659.54,0.0,55.5,2.771,210.65429,8.476,
2010-11-26,39.0,2149355.2,1.0,67.75,2.735,210.5152765,8.476,
2010-12-03,39.0,1431910.98,0.0,53.55,2.708,210.376263,8.476,
2010-12-10,39.0,1630564.48,0.0,50.81,2.843,210.2372494,8.476,
2010-12-17,39.0,1842172.46,0.0,55.31,2.869,210.1787224,8.476,
2010-12-24,39.0,2495489.25,0.0,58.86,2.886,210.1805602,8.476,
2010-12-31,39.0,1230012.16,1.0,52.45,2.943,210.182398,8.476,
2011-01-07,39.0,1224475.12,0.0,52.74,2.976,210.1842358,8.395,
2011-01-14,39.0,1193199.39,0.0,41.74,2.983,210.2379731,8.395,
2011-01-21,39.0,1243370.74,0.0,50.25,3.016,210.6031072,8.395,
2011-01-28,39.0,1158698.44,0.0,47.94,3.01,210.9682412,8.395,
2011-02-04,39.0,1343773.94,0.0,45.96,2.989,211.3333753,8.395,
2011-02-11,39.0,1227893.89,1.0,40.34,3.022,211.6985093,8.395,
2011-02-18,39.0,1335233.74,0.0,58.2,3.045,212.0063522,8.395,
2011-02-25,39.0,1240921.19,0.0,67.77,3.065,212.2912786,8.395,
2011-03-04,39.0,1316385.43,0.0,63.56,3.288,212.576205,8.395,
2011-03-11,39.0,1283716.81,0.0,58.35,3.459,212.8611313,8.395,
2011-03-18,39.0,1348410.05,0.0,65.28,3.488,213.1096787,8.395,
2011-03-25,39.0,1284334.79,0.0,71.17,3.473,213.3436744,8.395,
2011-04-01,39.0,1316849.36,0.0,66.57,3.524,213.5776701,8.3,
2011-04-08,39.0,1350646.16,0.0,69.45,3.622,213.8116658,8.3,
2011-04-15,39.0,1348031.55,0.0,73.19,3.743,214.026217,8.3,
2011-04-22,39.0,1563140.85,0.0,74.98,3.807,214.1921572,8.3,
2011-04-29,39.0,1379651.87,0.0,76.47,3.81,214.3580974,8.3,
2011-05-06,39.0,1370920.87,0.0,68.75,3.906,214.5240376,8.3,
2011-05-13,39.0,1325022.77,0.0,77.39,3.899,214.6899778,8.3,
2011-05-20,39.0,1373907.21,0.0,73.31,3.907,214.465412,8.3,
2011-05-27,39.0,1406124.14,0.0,82.1,3.786,214.2408462,8.3,
2011-06-03,39.0,1541745.59,0.0,83.59,3.699,214.0162805,8.3,
2011-06-10,39.0,1442092.08,0.0,82.75,3.648,213.7917147,8.3,
2011-06-17,39.0,1451392.67,0.0,85.21,3.637,213.7481256,8.3,
2011-06-24,39.0,1363167.95,0.0,84.06,3.594,213.8402689,8.3,
2011-07-01,39.0,1429829.36,0.0,84.93,3.524,213.9324122,8.177,
2011-07-08,39.0,1414564.53,0.0,84.33,3.48,214.0245556,8.177,
2011-07-15,39.0,1380257.12,0.0,85.96,3.575,214.1083654,8.177,
2011-07-22,39.0,1416005.59,0.0,84.6,3.651,214.1713416,8.177,
2011-07-29,39.0,1426418.53,0.0,86.24,3.682,214.2343177,8.177,
2011-08-05,39.0,1518790.89,0.0,87.73,3.684,214.2972939,8.177,
2011-08-12,39.0,1514055.97,0.0,88.27,3.638,214.3602701,8.177,
2011-08-19,39.0,1629066.9,0.0,87.93,3.554,214.4239935,8.177,
2011-08-26,39.0,1573898.63,0.0,86.49,3.523,214.4878416,8.177,
2011-09-02,39.0,1465089.85,0.0,88.65,3.533,214.5516896,8.177,
2011-09-09,39.0,1429345.86,1.0,79.15,3.546,214.6155376,8.177,
2011-09-16,39.0,1372500.63,0.0,83.11,3.526,214.7934111,8.177,
2011-09-23,39.0,1338657.95,0.0,78.75,3.467,215.1233185,8.177,
2011-09-30,39.0,1311775.83,0.0,81.51,3.355,215.4532259,8.177,
2011-10-07,39.0,1443884.39,0.0,71.68,3.285,215.7831333,7.716,
2011-10-14,39.0,1384721.84,0.0,73.79,3.274,216.0885258,7.716,
2011-10-21,39.0,1465283.29,0.0,67.65,3.353,216.2468287,7.716,
2011-10-28,39.0,1472663.1,0.0,71.05,3.372,216.4051315,7.716,
2011-11-04,39.0,1553629.59,0.0,58.04,3.332,216.5634344,7.716,
2011-11-11,39.0,1456957.38,0.0,63.11,3.297,216.7217373,7.716,
2011-11-18,39.0,1510397.27,0.0,66.09,3.308,216.9395861,7.716,
2011-11-25,39.0,2338832.4,1.0,66.36,3.236,217.1812533,7.716,
2011-12-02,39.0,1632894.58,0.0,53.14,3.172,217.4229206,7.716,
2011-12-09,39.0,1781528.77,0.0,49.36,3.158,217.6645878,7.716,
2011-12-16,39.0,1991824.05,0.0,58.58,3.159,217.8781339,7.716,
2011-12-23,39.0,2554482.84,0.0,54.62,3.112,218.0541851,7.716,
2011-12-30,39.0,1537139.56,1.0,47.6,3.129,218.2302364,7.716,
2012-01-06,39.0,1478537.93,0.0,55.83,3.157,218.4062876,7.244,
2012-01-13,39.0,1369125.37,0.0,54.66,3.261,218.5823389,7.244,
2012-01-20,39.0,1394841.03,0.0,58.04,3.268,218.6755292,7.244,
2012-01-27,39.0,1320301.61,0.0,60.65,3.29,218.7687195,7.244,
2012-02-03,39.0,1396150.15,0.0,60.69,3.36,218.8619099,7.244,
2012-02-10,39.0,1442988.44,1.0,52.89,3.409,218.9551002,7.244,
2012-02-17,39.0,1511041.69,0.0,52.75,3.51,219.1148297,7.244,
2012-02-24,39.0,1412065.04,0.0,61.1,3.555,219.3244636,7.244,
2012-03-02,39.0,1453047.02,0.0,64.05,3.63,219.5340975,7.244,
2012-03-09,39.0,1470764.35,0.0,61.64,3.669,219.7437314,7.244,
2012-03-16,39.0,1522421.07,0.0,65.81,3.734,219.8956335,7.244,
2012-03-23,39.0,1469593.37,0.0,67.91,3.787,219.9705599,7.244,
2012-03-30,39.0,1499727.02,0.0,69.11,3.845,220.0454862,7.244,
2012-04-06,39.0,1764847.94,0.0,73.49,3.891,220.1204125,6.989,
