,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,30.0,465108.52,0.0,39.05,2.572,210.7526053,8.324,
2010-02-12,30.0,497374.57,1.0,37.77,2.548,210.8979935,8.324,
2010-02-19,30.0,463513.26,0.0,39.75,2.514,210.9451605,8.324,
2010-02-26,30.0,472330.71,0.0,45.31,2.561,210.9759573,8.324,
2010-03-05,30.0,472591.07,0.0,48.61,2.625,211.0067542,8.324,
2010-03-12,30.0,468189.93,0.0,57.1,2.667,211.037551,8.324,
2010-03-19,30.0,445736.36,0.0,54.68,2.72,210.8733316,8.324,
2010-03-26,30.0,442457.35,0.0,51.66,2.732,210.6766095,8.324,
2010-04-02,30.0,457884.06,0.0,64.12,2.719,210.4798874,8.2,
2010-04-09,30.0,454800.96,0.0,65.74,2.77,210.2831653,8.2,
2010-04-16,30.0,471054.16,0.0,67.87,2.808,210.1495463,8.2,
2010-04-23,30.0,462454.39,0.0,64.21,2.795,210.1000648,8.2,
2010-04-30,30.0,456140.34,0.0,66.93,2.78,210.0505833,8.2,
2010-05-07,30.0,457883.94,0.0,70.87,2.835,210.0011018,8.2,
2010-05-14,30.0,461868.09,0.0,73.08,2.854,209.9984585,8.2,
2010-05-21,30.0,455751.84,0.0,74.24,2.826,210.2768443,8.2,
2010-05-28,30.0,462474.16,0.0,80.94,2.759,210.5552301,8.2,
2010-06-04,30.0,458343.7,0.0,82.68,2.705,210.833616,8.2,
2010-06-11,30.0,445530.16,0.0,83.51,2.668,211.1120018,8.2,
2010-06-18,30.0,447727.52,0.0,86.18,2.637,211.1096543,8.2,
2010-06-25,30.0,453210.24,0.0,87.01,2.653,210.9950134,8.2,
2010-07-02,30.0,450337.47,0.0,82.29,2.669,210.8803726,8.099,
2010-07-09,30.0,436293.4,0.0,81.67,2.642,210.7657317,8.099,
2010-07-16,30.0,438068.71,0.0,85.61,2.623,210.7577954,8.099,
2010-07-23,30.0,440491.33,0.0,87.17,2.608,210.8921319,8.099,
2010-07-30,30.0,437893.76,0.0,83.59,2.64,211.0264684,8.099,
2010-08-06,30.0,441407.06,0.0,90.3,2.627,211.1608049,8.099,
2010-08-13,30.0,444160.07,0.0,89.65,2.692,211.2951413,8.099,
2010-08-20,30.0,447139.8,0.0,89.58,2.664,211.2596586,8.099,
2010-08-27,30.0,443810.78,0.0,86.2,2.619,211.2241759,8.099,
2010-09-03,30.0,461548.98,0.0,82.57,2.577,211.1886931,8.099,
2010-09-10,30.0,455162.92,1.0,79.3,2.565,211.1532104,8.099,
2010-09-17,30.0,462058.19,0.0,83.03,2.582,211.1806415,8.099,
2010-09-24,30.0,448392.17,0.0,80.79,2.624,211.2552578,8.099,
2010-10-01,30.0,445475.3,0.0,70.28,2.603,211.3298742,8.163,
2010-10-08,30.0,462080.47,0.0,65.76,2.633,211.4044906,8.163,
2010-10-15,30.0,453943.89,0.0,68.61,2.72,211.4713286,8.163,
2010-10-22,30.0,459631.74,0.0,70.72,2.725,211.5187208,8.163,
2010-10-29,30.0,438334.39,0.0,67.51,2.716,211.5661131,8.163,
2010-11-05,30.0,484661.87,0.0,58.71,2.689,211.6135053,8.163,
2010-11-12,30.0,431266.64,0.0,60.95,2.728,211.6608975,8.163,
2010-11-19,30.0,423707.69,0.0,51.71,2.771,211.5470304,8.163,
2010-11-26,30.0,462732.36,1.0,62.96,2.735,211.4062867,8.163,
2010-12-03,30.0,407112.22,0.0,50.43,2.708,211.265543,8.163,
2010-12-10,30.0,428631.91,0.0,46.35,2.843,211.1247993,8.163,
2010-12-17,30.0,445332.28,0.0,48.63,2.869,211.0645458,8.163,
2010-12-24,30.0,519354.88,0.0,51.29,2.886,211.0646599,8.163,
2010-12-31,30.0,397631.02,1.0,47.19,2.943,211.064774,8.163,
2011-01-07,30.0,451077.21,0.0,44.24,2.976,211.0648881,8.028,
2011-01-14,30.0,465408.72,0.0,34.14,2.983,211.1176713,8.028,
2011-01-21,30.0,439132.62,0.0,42.72,3.016,211.4864691,8.028,
2011-01-28,30.0,425989.04,0.0,44.04,3.01,211.8552668,8.028,
2011-02-04,30.0,490970.95,0.0,36.33,2.989,212.2240646,8.028,
2011-02-11,30.0,470921.24,1.0,34.61,3.022,212.5928624,8.028,
2011-02-18,30.0,417070.51,0.0,59.87,3.045,212.9033115,8.028,
2011-02-25,30.0,432687.97,0.0,61.27,3.065,213.190421,8.028,
2011-03-04,30.0,443334.71,0.0,59.52,3.288,213.4775305,8.028,
2011-03-11,30.0,438529.81,0.0,54.69,3.459,213.7646401,8.028,
2011-03-18,30.0,425470.84,0.0,63.26,3.488,214.0156238,8.028,
2011-03-25,30.0,431754.01,0.0,70.33,3.473,214.2521573,8.028,
2011-04-01,30.0,437926.79,0.0,56.36,3.524,214.4886908,7.931,
2011-04-08,30.0,443889.5,0.0,68.62,3.622,214.7252242,7.931,
2011-04-15,30.0,426666.92,0.0,71.01,3.743,214.9420631,7.931,
2011-04-22,30.0,445358.73,0.0,70.79,3.807,215.1096657,7.931,
2011-04-29,30.0,423687.2,0.0,70.19,3.81,215.2772683,7.931,
2011-05-06,30.0,438789.52,0.0,61.87,3.906,215.4448709,7.931,
2011-05-13,30.0,424614.59,0.0,75.04,3.899,215.6124735,7.931,
2011-05-20,30.0,435102.2,0.0,68.36,3.907,215.3834778,7.931,
2011-05-27,30.0,429305.82,0.0,76.86,3.786,215.1544822,7.931,
2011-06-03,30.0,432808.48,0.0,83.82,3.699,214.9254865,7.931,
2011-06-10,30.0,424697.05,0.0,84.71,3.648,214.6964908,7.931,
2011-06-17,30.0,435481.03,0.0,87.54,3.637,214.6513538,7.931,
2011-06-24,30.0,422715.74,0.0,85.72,3.594,214.7441108,7.931,
2011-07-01,30.0,428782.38,0.0,87.57,3.524,214.8368678,7.852,
2011-07-08,30.0,419764.37,0.0,89.16,3.48,214.9296249,7.852,
2011-07-15,30.0,420515.63,0.0,91.05,3.575,215.0134426,7.852,
2011-07-22,30.0,423441.76,0.0,90.27,3.651,215.0749122,7.852,
2011-07-29,30.0,414245.96,0.0,91.56,3.682,215.1363819,7.852,
2011-08-05,30.0,431798.64,0.0,94.22,3.684,215.1978515,7.852,
2011-08-12,30.0,412224.67,0.0,92.32,3.638,215.2593211,7.852,
2011-08-19,30.0,414450.61,0.0,90.11,3.554,215.3229307,7.852,
2011-08-26,30.0,387944.83,0.0,92.07,3.523,215.386897,7.852,
2011-09-02,30.0,369722.32,0.0,91.94,3.533,215.4508632,7.852,
2011-09-09,30.0,370897.82,1.0,78.87,3.546,215.5148295,7.852,
2011-09-16,30.0,382914.66,0.0,80.62,3.526,215.6944378,7.852,
2011-09-23,30.0,391837.56,0.0,75.68,3.467,216.0282356,7.852,
2011-09-30,30.0,387001.13,0.0,78.91,3.355,216.3620333,7.852,
2011-10-07,30.0,417528.26,0.0,71.64,3.285,216.6958311,7.441,
2011-10-14,30.0,410711.99,0.0,69.79,3.274,217.0048261,7.441,
2011-10-21,30.0,428958.53,0.0,65.16,3.353,217.1650042,7.441,
2011-10-28,30.0,426151.88,0.0,65.46,3.372,217.3251824,7.441,
2011-11-04,30.0,432359.04,0.0,56.01,3.332,217.4853605,7.441,
2011-11-11,30.0,409686.63,0.0,59.8,3.297,217.6455387,7.441,
2011-11-18,30.0,436462.63,0.0,61.9,3.308,217.8670218,7.441,
2011-11-25,30.0,452163.93,1.0,56.43,3.236,218.1130269,7.441,
2011-12-02,30.0,412385.75,0.0,48.72,3.172,218.3590319,7.441,
2011-12-09,30.0,436741.02,0.0,41.44,3.158,218.605037,7.441,
2011-12-16,30.0,441265.08,0.0,50.56,3.159,218.8217928,7.441,
2011-12-23,30.0,492022.68,0.0,46.54,3.112,218.9995495,7.441,
2011-12-30,30.0,376777.45,1.0,45.16,3.129,219.1773063,7.441,
2012-01-06,30.0,457030.86,0.0,48.1,3.157,219.355063,7.057,
2012-01-13,30.0,447023.91,0.0,45.0,3.261,219.5328198,7.057,
2012-01-20,30.0,438760.62,0.0,52.21,3.268,219.6258417,7.057,
2012-01-27,30.0,433037.66,0.0,50.79,3.29,219.7188636,7.057,
2012-02-03,30.0,434080.74,0.0,55.83,3.36,219.8118854,7.057,
2012-02-10,30.0,451365.99,1.0,46.52,3.409,219.9049073,7.057,
2012-02-17,30.0,435109.11,0.0,45.03,3.51,220.0651993,7.057,
2012-02-24,30.0,425215.71,0.0,54.81,3.555,220.275944,7.057,
2012-03-02,30.0,438640.61,0.0,59.3,3.63,220.4866886,7.057,
2012-03-09,30.0,446617.89,0.0,57.16,3.669,220.6974332,7.057,
2012-03-16,30.0,413617.45,0.0,63.39,3.734,220.8498468,7.057,
2012-03-23,30.0,430222.97,0.0,62.96,3.787,220.9244858,7.057,
2012-03-30,30.0,449603.91,0.0,67.87,3.845,220.9991248,7.057,
2012-04-06,30.0,461511.92,0.0,69.02,3.891,221.0737638,6.891,
2012-04-13,30.0,428784.7,0.0,69.03,3.891,221.1484028,6.891,
2012-04-20,30.0,462909.41,0.0,66.97,3.877,221.2021074,6.891,
2012-04-27,30.0,433744.83,0.0,69.21,3.814,221.255812,6.891,
2012-05-04,30.0,454477.54,0.0,77.53,3.749,221.3095166,6.891,
2012-05-11,30.0,436070.45,0.0,74.14,3.688,221.3632212,6.891,
2012-05-18,30.0,460945.14,0.0,72.42,3.63,221.380331,6.891,
2012-05-25,30.0,449355.91,0.0,79.49,3.561,221.3828029,6.891,
2012-06-01,30.0,427021.18,0.0,79.24,3.501,221.3852748,6.891,
2012-06-08,30.0,437222.94,0.0,79.47,3.452,221.3877467,6.891,
2012-06-15,30.0,438523.24,0.0,81.51,3.393,221.4009901,6.891,
2012-06-22,30.0,428554.63,0.0,81.78,3.346,221.4411622,6.891,
2012-06-29,30.0,423192.4,0.0,88.05,3.286,221.4813343,6.891,
2012-07-06,30.0,440553.42,0.0,85.26,3.227,221.5215064,6.565,
2012-07-13,30.0,417640.34,0.0,82.51,3.256,221.5616784,6.565,
2012-07-20,30.0,427491.04,0.0,84.25,3.311,221.5701123,6.565,
2012-07-27,30.0,424581.17,0.0,88.09,3.407,221.5785461,6.565,
2012-08-03,30.0,425136.55,0.0,91.57,3.417,221.5869799,6.565,
2012-08-10,30.0,430878.28,0.0,89.57,3.494,221.5954138,6.565,
2012-08-17,30.0,423351.15,0.0,85.55,3.571,221.6751459,6.565,
2012-08-24,30.0,425296.65,0.0,77.72,3.62,221.8083518,6.565,
2012-08-31,30.0,439132.5,0.0,83.58,3.638,221.9415576,6.565,
2012-09-07,30.0,433565.77,1.0,88.4,3.73,222.0747635,6.565,
