,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,37.0,536006.73,0.0,45.97,2.572,209.8529663,8.554,
2010-02-12,37.0,529852.7,1.0,46.11,2.548,209.9970208,8.554,
2010-02-19,37.0,510382.5,0.0,45.66,2.514,210.0451024,8.554,
2010-02-26,37.0,513615.82,0.0,50.87,2.561,210.0771885,8.554,
2010-03-05,37.0,519255.68,0.0,51.33,2.625,210.1092746,8.554,
2010-03-12,37.0,513015.35,0.0,61.96,2.667,210.1413607,8.554,
2010-03-19,37.0,460020.74,0.0,59.56,2.72,209.9803208,8.554,
2010-03-26,37.0,515777.97,0.0,55.76,2.732,209.7870932,8.554,
2010-04-02,37.0,540189.7,0.0,63.43,2.719,209.5938656,8.464,
2010-04-09,37.0,513327.55,0.0,68.54,2.77,209.400638,8.464,
2010-04-16,37.0,524544.83,0.0,66.74,2.808,209.2691428,8.464,
2010-04-23,37.0,527019.78,0.0,68.03,2.795,209.2199574,8.464,
2010-04-30,37.0,517850.83,0.0,70.9,2.78,209.170772,8.464,
2010-05-07,37.0,543234.77,0.0,75.56,2.835,209.1215867,8.464,
2010-05-14,37.0,505196.08,0.0,77.53,2.854,209.118536,8.464,
2010-05-21,37.0,510494.7,0.0,77.34,2.826,209.3922937,8.464,
2010-05-28,37.0,532241.22,0.0,80.87,2.759,209.6660514,8.464,
2010-06-04,37.0,479195.02,0.0,79.93,2.705,209.9398091,8.464,
2010-06-11,37.0,481915.11,0.0,82.3,2.668,210.2135668,8.464,
2010-06-18,37.0,505761.62,0.0,84.37,2.637,210.2108417,8.464,
2010-06-25,37.0,485419.39,0.0,84.14,2.653,210.0975233,8.464,
2010-07-02,37.0,498292.53,0.0,81.85,2.669,209.984205,8.36,
2010-07-09,37.0,502456.04,0.0,81.74,2.642,209.8708867,8.36,
2010-07-16,37.0,485150.01,0.0,84.43,2.623,209.8630532,8.36,
2010-07-23,37.0,491998.12,0.0,82.6,2.608,209.9958663,8.36,
2010-07-30,37.0,487912.95,0.0,81.88,2.64,210.1286794,8.36,
2010-08-06,37.0,508576.62,0.0,85.49,2.627,210.2614925,8.36,
2010-08-13,37.0,491815.83,0.0,86.06,2.692,210.3943056,8.36,
2010-08-20,37.0,486930.72,0.0,85.54,2.664,210.3617581,8.36,
2010-08-27,37.0,512157.25,0.0,84.62,2.619,210.3292106,8.36,
2010-09-03,37.0,510427.53,0.0,82.29,2.577,210.2966631,8.36,
2010-09-10,37.0,510296.07,1.0,80.58,2.565,210.2641156,8.36,
2010-09-17,37.0,501251.4,0.0,82.1,2.582,210.2924504,8.36,
2010-09-24,37.0,494265.48,0.0,79.17,2.624,210.3664469,8.36,
2010-10-01,37.0,529877.93,0.0,74.66,2.603,210.4404433,8.476,
2010-10-08,37.0,524483.65,0.0,66.34,2.633,210.5144398,8.476,
2010-10-15,37.0,498925.86,0.0,71.57,2.72,210.5805944,8.476,
2010-10-22,37.0,510425.4,0.0,72.24,2.725,210.6271444,8.476,
2010-10-29,37.0,514485.9,0.0,76.22,2.716,210.6736944,8.476,
2010-11-05,37.0,539683.42,0.0,62.72,2.689,210.7202444,8.476,
2010-11-12,37.0,517546.69,0.0,61.97,2.728,210.7667944,8.476,
2010-11-19,37.0,518124.16,0.0,56.73,2.771,210.65429,8.476,
2010-11-26,37.0,518220.72,1.0,67.73,2.735,210.5152765,8.476,
2010-12-03,37.0,508213.14,0.0,54.44,2.708,210.376263,8.476,
2010-12-10,37.0,511207.52,0.0,51.83,2.843,210.2372494,8.476,
2010-12-17,37.0,534285.21,0.0,56.73,2.869,210.1787224,8.476,
2010-12-24,37.0,576809.92,0.0,59.1,2.886,210.1805602,8.476,
2010-12-31,37.0,460331.7,1.0,52.88,2.943,210.182398,8.476,
2011-01-07,37.0,542464.02,0.0,54.11,2.976,210.1842358,8.395,
2011-01-14,37.0,525616.9,0.0,42.87,2.983,210.2379731,8.395,
2011-01-21,37.0,526486.82,0.0,51.18,3.016,210.6031072,8.395,
2011-01-28,37.0,513672.36,0.0,48.74,3.01,210.9682412,8.395,
2011-02-04,37.0,583835.18,0.0,46.68,2.989,211.3333753,8.395,
2011-02-11,37.0,522514.32,1.0,41.16,3.022,211.6985093,8.395,
2011-02-18,37.0,536840.69,0.0,57.48,3.045,212.0063522,8.395,
2011-02-25,37.0,514758.19,0.0,67.73,3.065,212.2912786,8.395,
2011-03-04,37.0,527572.25,0.0,64.55,3.288,212.576205,8.395,
2011-03-11,37.0,505610.4,0.0,59.15,3.459,212.8611313,8.395,
2011-03-18,37.0,478503.06,0.0,64.9,3.488,213.1096787,8.395,
2011-03-25,37.0,522105.93,0.0,71.07,3.473,213.3436744,8.395,
2011-04-01,37.0,534578.78,0.0,67.31,3.524,213.5776701,8.3,
2011-04-08,37.0,543703.16,0.0,69.39,3.622,213.8116658,8.3,
2011-04-15,37.0,543775.87,0.0,73.25,3.743,214.026217,8.3,
2011-04-22,37.0,526434.37,0.0,74.57,3.807,214.1921572,8.3,
2011-04-29,37.0,502918.18,0.0,76.1,3.81,214.3580974,8.3,
2011-05-06,37.0,547513.3,0.0,69.56,3.906,214.5240376,8.3,
2011-05-13,37.0,511871.63,0.0,76.73,3.899,214.6899778,8.3,
2011-05-20,37.0,533564.42,0.0,73.02,3.907,214.465412,8.3,
2011-05-27,37.0,507086.75,0.0,81.28,3.786,214.2408462,8.3,
2011-06-03,37.0,500381.23,0.0,82.96,3.699,214.0162805,8.3,
2011-06-10,37.0,509647.25,0.0,82.41,3.648,213.7917147,8.3,
2011-06-17,37.0,525132.36,0.0,84.43,3.637,213.7481256,8.3,
2011-06-24,37.0,509276.22,0.0,83.95,3.594,213.8402689,8.3,
2011-07-01,37.0,517021.3,0.0,85.33,3.524,213.9324122,8.177,
2011-07-08,37.0,489059.93,0.0,84.71,3.48,214.0245556,8.177,
2011-07-15,37.0,498749.62,0.0,85.63,3.575,214.1083654,8.177,
2011-07-22,37.0,505543.53,0.0,83.31,3.651,214.1713416,8.177,
2011-07-29,37.0,504974.95,0.0,84.99,3.682,214.2343177,8.177,
2011-08-05,37.0,510787.46,0.0,86.71,3.684,214.2972939,8.177,
2011-08-12,37.0,502504.39,0.0,87.64,3.638,214.3602701,8.177,
2011-08-19,37.0,506897.98,0.0,87.24,3.554,214.4239935,8.177,
2011-08-26,37.0,527947.21,0.0,86.02,3.523,214.4878416,8.177,
2011-09-02,37.0,530367.83,0.0,87.5,3.533,214.5516896,8.177,
2011-09-09,37.0,506273.74,1.0,77.94,3.546,214.6155376,8.177,
2011-09-16,37.0,513341.94,0.0,82.06,3.526,214.7934111,8.177,
2011-09-23,37.0,516556.94,0.0,78.35,3.467,215.1233185,8.177,
2011-09-30,37.0,516402.1,0.0,81.52,3.355,215.4532259,8.177,
2011-10-07,37.0,522816.85,0.0,71.2,3.285,215.7831333,7.716,
2011-10-14,37.0,513636.01,0.0,74.16,3.274,216.0885258,7.716,
2011-10-21,37.0,522784.33,0.0,67.89,3.353,216.2468287,7.716,
2011-10-28,37.0,517355.44,0.0,71.31,3.372,216.4051315,7.716,
2011-11-04,37.0,555925.6,0.0,58.97,3.332,216.5634344,7.716,
2011-11-11,37.0,501268.78,0.0,63.5,3.297,216.7217373,7.716,
2011-11-18,37.0,527495.09,0.0,66.28,3.308,216.9395861,7.716,
2011-11-25,37.0,522554.04,1.0,66.41,3.236,217.1812533,7.716,
2011-12-02,37.0,527117.81,0.0,53.57,3.172,217.4229206,7.716,
2011-12-09,37.0,537224.52,0.0,50.64,3.158,217.6645878,7.716,
2011-12-16,37.0,533905.67,0.0,58.31,3.159,217.8781339,7.716,
2011-12-23,37.0,605791.46,0.0,55.41,3.112,218.0541851,7.716,
2011-12-30,37.0,451327.61,1.0,48.26,3.129,218.2302364,7.716,
2012-01-06,37.0,558343.57,0.0,57.18,3.157,218.4062876,7.244,
