,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,31.0,1469252.05,0.0,39.05,2.572,210.7526053,8.324,
2010-02-12,31.0,1543947.23,1.0,37.77,2.548,210.8979935,8.324,
2010-02-19,31.0,1473386.75,0.0,39.75,2.514,210.9451605,8.324,
2010-02-26,31.0,1344354.41,0.0,45.31,2.561,210.9759573,8.324,
2010-03-05,31.0,1384870.51,0.0,48.61,2.625,211.0067542,8.324,
2010-03-12,31.0,1366193.35,0.0,57.1,2.667,211.037551,8.324,
2010-03-19,31.0,1332261.01,0.0,54.68,2.72,210.8733316,8.324,
2010-03-26,31.0,1229635.7,0.0,51.66,2.732,210.6766095,8.324,
2010-04-02,31.0,1357600.68,0.0,64.12,2.719,210.4798874,8.2,
2010-04-09,31.0,1395710.09,0.0,65.74,2.77,210.2831653,8.2,
2010-04-16,31.0,1367448.28,0.0,67.87,2.808,210.1495463,8.2,
2010-04-23,31.0,1280465.8,0.0,64.21,2.795,210.1000648,8.2,
2010-04-30,31.0,1243200.24,0.0,66.93,2.78,210.0505833,8.2,
2010-05-07,31.0,1381796.8,0.0,70.87,2.835,210.0011018,8.2,
2010-05-14,31.0,1287288.59,0.0,73.08,2.854,209.9984585,8.2,
2010-05-21,31.0,1337405.6,0.0,74.24,2.826,210.2768443,8.2,
2010-05-28,31.0,1309437.17,0.0,80.94,2.759,210.5552301,8.2,
2010-06-04,31.0,1427624.5,0.0,82.68,2.705,210.833616,8.2,
2010-06-11,31.0,1377092.33,0.0,83.51,2.668,211.1120018,8.2,
2010-06-18,31.0,1368090.08,0.0,86.18,2.637,211.1096543,8.2,
2010-06-25,31.0,1303523.73,0.0,87.01,2.653,210.9950134,8.2,
2010-07-02,31.0,1311704.92,0.0,82.29,2.669,210.8803726,8.099,
2010-07-09,31.0,1315118.4,0.0,81.67,2.642,210.7657317,8.099,
2010-07-16,31.0,1335433.72,0.0,85.61,2.623,210.7577954,8.099,
2010-07-23,31.0,1276031.84,0.0,87.17,2.608,210.8921319,8.099,
2010-07-30,31.0,1231993.14,0.0,83.59,2.64,211.0264684,8.099,
