,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,2.0,2136989.46,0.0,40.19,2.572,210.7526053,8.324,
2010-02-12,2.0,2137809.5,1.0,38.49,2.548,210.8979935,8.324,
2010-02-19,2.0,2124451.54,0.0,39.69,2.514,210.9451605,8.324,
2010-02-26,2.0,1865097.27,0.0,46.1,2.561,210.9759573,8.324,
2010-03-05,2.0,1991013.13,0.0,47.17,2.625,211.0067542,8.324,
2010-03-12,2.0,1990483.78,0.0,57.56,2.667,211.037551,8.324,
2010-03-19,2.0,1946070.88,0.0,54.52,2.72,210.8733316,8.324,
2010-03-26,2.0,1750197.81,0.0,51.26,2.732,210.6766095,8.324,
2010-04-02,2.0,2066187.72,0.0,63.27,2.719,210.4798874,8.2,
2010-04-09,2.0,1954689.21,0.0,65.41,2.77,210.2831653,8.2,
2010-04-16,2.0,1874957.94,0.0,68.07,2.808,210.1495463,8.2,
2010-04-23,2.0,1821990.93,0.0,65.11,2.795,210.1000648,8.2,
2010-04-30,2.0,1802450.29,0.0,66.98,2.78,210.0505833,8.2,
2010-05-07,2.0,2042581.71,0.0,71.28,2.835,210.0011018,8.2,
2010-05-14,2.0,1880752.36,0.0,73.31,2.854,209.9984585,8.2,
2010-05-21,2.0,1896937.1,0.0,74.83,2.826,210.2768443,8.2,
2010-05-28,2.0,1957113.89,0.0,81.13,2.759,210.5552301,8.2,
2010-06-04,2.0,2102539.93,0.0,81.81,2.705,210.833616,8.2,
2010-06-11,2.0,2025538.76,0.0,83.4,2.668,211.1120018,8.2,
2010-06-18,2.0,2001636.96,0.0,85.81,2.637,211.1096543,8.2,
2010-06-25,2.0,1939927.09,0.0,86.26,2.653,210.9950134,8.2,
2010-07-02,2.0,2003940.64,0.0,82.74,2.669,210.8803726,8.099,
2010-07-09,2.0,1880902.62,0.0,82.59,2.642,210.7657317,8.099,
2010-07-16,2.0,1845879.79,0.0,85.32,2.623,210.7577954,8.099,
2010-07-23,2.0,1781717.71,0.0,87.66,2.608,210.8921319,8.099,
2010-07-30,2.0,1804246.16,0.0,83.49,2.64,211.0264684,8.099,
2010-08-06,2.0,1991909.98,0.0,89.53,2.627,211.1608049,8.099,
2010-08-13,2.0,1895601.05,0.0,89.05,2.692,211.2951413,8.099,
2010-08-20,2.0,1964335.23,0.0,88.7,2.664,211.2596586,8.099,
2010-08-27,2.0,1863840.49,0.0,87.12,2.619,211.2241759,8.099,
2010-09-03,2.0,1904608.09,0.0,81.83,2.577,211.1886931,8.099,
2010-09-10,2.0,1839128.83,1.0,79.09,2.565,211.1532104,8.099,
2010-09-17,2.0,1793903.6,0.0,82.05,2.582,211.1806415,8.099,
2010-09-24,2.0,1724557.22,0.0,81.79,2.624,211.2552578,8.099,
2010-10-01,2.0,1827440.43,0.0,69.24,2.603,211.3298742,8.163,
2010-10-08,2.0,1849921.44,0.0,63.19,2.633,211.4044906,8.163,
2010-10-15,2.0,1794355.49,0.0,65.8,2.72,211.4713286,8.163,
2010-10-22,2.0,1737947.64,0.0,68.5,2.725,211.5187208,8.163,
2010-10-29,2.0,1802755.11,0.0,66.24,2.716,211.5661131,8.163,
2010-11-05,2.0,1939061.41,0.0,57.85,2.689,211.6135053,8.163,
2010-11-12,2.0,1916812.74,0.0,59.69,2.728,211.6608975,8.163,
2010-11-19,2.0,1956739.17,0.0,50.81,2.771,211.5470304,8.163,
2010-11-26,2.0,2658725.29,1.0,62.98,2.735,211.4062867,8.163,
2010-12-03,2.0,2015781.27,0.0,49.33,2.708,211.265543,8.163,
2010-12-10,2.0,2378726.55,0.0,45.5,2.843,211.1247993,8.163,
2010-12-17,2.0,2609166.75,0.0,47.55,2.869,211.0645458,8.163,
2010-12-24,2.0,3436007.68,0.0,49.97,2.886,211.0646599,8.163,
2010-12-31,2.0,1750434.55,1.0,47.3,2.943,211.064774,8.163,
2011-01-07,2.0,1758050.79,0.0,44.69,2.976,211.0648881,8.028,
2011-01-14,2.0,1744193.58,0.0,33.02,2.983,211.1176713,8.028,
2011-01-21,2.0,1751384.9,0.0,41.4,3.016,211.4864691,8.028,
2011-01-28,2.0,1695371.68,0.0,42.83,3.01,211.8552668,8.028,
2011-02-04,2.0,1929346.23,0.0,38.25,2.989,212.2240646,8.028,
2011-02-11,2.0,2168041.61,1.0,33.19,3.022,212.5928624,8.028,
2011-02-18,2.0,2080884.82,0.0,57.83,3.045,212.9033115,8.028,
2011-02-25,2.0,1833511.08,0.0,60.8,3.065,213.190421,8.028,
2011-03-04,2.0,1981607.78,0.0,57.77,3.288,213.4775305,8.028,
2011-03-11,2.0,1879107.31,0.0,52.7,3.459,213.7646401,8.028,
2011-03-18,2.0,1902557.66,0.0,62.32,3.488,214.0156238,8.028,
2011-03-25,2.0,1766162.05,0.0,69.42,3.473,214.2521573,8.028,
2011-04-01,2.0,1800171.36,0.0,55.43,3.524,214.4886908,7.931,
2011-04-08,2.0,1847552.61,0.0,67.0,3.622,214.7252242,7.931,
2011-04-15,2.0,1856467.84,0.0,69.48,3.743,214.9420631,7.931,
2011-04-22,2.0,1886339.6,0.0,69.39,3.807,215.1096657,7.931,
2011-04-29,2.0,1745545.28,0.0,69.21,3.81,215.2772683,7.931,
2011-05-06,2.0,1837743.6,0.0,61.48,3.906,215.4448709,7.931,
2011-05-13,2.0,1838513.07,0.0,74.61,3.899,215.6124735,7.931,
2011-05-20,2.0,1688281.86,0.0,67.14,3.907,215.3834778,7.931,
2011-05-27,2.0,1797732.56,0.0,76.42,3.786,215.1544822,7.931,
2011-06-03,2.0,1933756.21,0.0,83.07,3.699,214.9254865,7.931,
2011-06-10,2.0,1929153.16,0.0,83.4,3.648,214.6964908,7.931,
2011-06-17,2.0,1953771.99,0.0,86.53,3.637,214.6513538,7.931,
2011-06-24,2.0,1790925.8,0.0,85.17,3.594,214.7441108,7.931,
2011-07-01,2.0,1866243.0,0.0,85.69,3.524,214.8368678,7.852,
2011-07-08,2.0,1853161.99,0.0,87.7,3.48,214.9296249,7.852,
2011-07-15,2.0,1785187.29,0.0,89.83,3.575,215.0134426,7.852,
2011-07-22,2.0,1743816.41,0.0,89.34,3.651,215.0749122,7.852,
2011-07-29,2.0,1680693.06,0.0,90.07,3.682,215.1363819,7.852,
2011-08-05,2.0,1876704.26,0.0,93.34,3.684,215.1978515,7.852,
2011-08-12,2.0,1812768.26,0.0,91.58,3.638,215.2593211,7.852,
2011-08-19,2.0,1844094.59,0.0,89.86,3.554,215.3229307,7.852,
2011-08-26,2.0,1821139.91,0.0,90.45,3.523,215.386897,7.852,
2011-09-02,2.0,1809119.7,0.0,89.64,3.533,215.4508632,7.852,
2011-09-09,2.0,1748000.65,1.0,77.97,3.546,215.5148295,7.852,
2011-09-16,2.0,1691439.52,0.0,78.85,3.526,215.6944378,7.852,
2011-09-23,2.0,1669299.78,0.0,75.58,3.467,216.0282356,7.852,
2011-09-30,2.0,1650394.44,0.0,78.14,3.355,216.3620333,7.852,
2011-10-07,2.0,1837553.43,0.0,69.92,3.285,216.6958311,7.441,
2011-10-14,2.0,1743882.19,0.0,71.67,3.274,217.0048261,7.441,
2011-10-21,2.0,1834680.25,0.0,64.53,3.353,217.1650042,7.441,
2011-10-28,2.0,1769296.25,0.0,65.87,3.372,217.3251824,7.441,
2011-11-04,2.0,1959707.9,0.0,55.53,3.332,217.4853605,7.441,
2011-11-11,2.0,1920725.15,0.0,59.33,3.297,217.6455387,7.441,
2011-11-18,2.0,1902762.5,0.0,62.01,3.308,217.8670218,7.441,
2011-11-25,2.0,2614202.3,1.0,56.36,3.236,218.1130269,7.441,
2011-12-02,2.0,1954952.0,0.0,48.74,3.172,218.3590319,7.441,
2011-12-09,2.0,2290549.32,0.0,41.76,3.158,218.605037,7.441,
2011-12-16,2.0,2432736.52,0.0,50.13,3.159,218.8217928,7.441,
2011-12-23,2.0,3224369.8,0.0,46.66,3.112,218.9995495,7.441,
2011-12-30,2.0,1874226.52,1.0,44.57,3.129,219.1773063,7.441,
2012-01-06,2.0,1799520.14,0.0,46.75,3.157,219.355063,7.057,
2012-01-13,2.0,1744725.48,0.0,45.99,3.261,219.5328198,7.057,
2012-01-20,2.0,1711769.11,0.0,51.7,3.268,219.6258417,7.057,
2012-01-27,2.0,1660906.14,0.0,50.5,3.29,219.7188636,7.057,
2012-02-03,2.0,1935299.94,0.0,55.21,3.36,219.8118854,7.057,
2012-02-10,2.0,2103322.68,1.0,46.98,3.409,219.9049073,7.057,
2012-02-17,2.0,2196688.46,0.0,43.82,3.51,220.0651993,7.057,
2012-02-24,2.0,1861802.7,0.0,54.63,3.555,220.275944,7.057,
2012-03-02,2.0,1952555.66,0.0,58.79,3.63,220.4866886,7.057,
2012-03-09,2.0,1937628.26,0.0,57.11,3.669,220.6974332,7.057,
2012-03-16,2.0,1976082.13,0.0,63.68,3.734,220.8498468,7.057,
2012-03-23,2.0,1790439.16,0.0,64.01,3.787,220.9244858,7.057,
2012-03-30,2.0,1857480.84,0.0,66.83,3.845,220.9991248,7.057,
2012-04-06,2.0,2129035.91,0.0,68.43,3.891,221.0737638,6.891,
2012-04-13,2.0,1935869.1,0.0,68.08,3.891,221.1484028,6.891,
2012-04-20,2.0,1847344.45,0.0,65.69,3.877,221.2021074,6.891,
2012-04-27,2.0,1764133.09,0.0,67.2,3.814,221.255812,6.891,
2012-05-04,2.0,1923957.09,0.0,76.73,3.749,221.3095166,6.891,
2012-05-11,2.0,1917520.99,0.0,73.87,3.688,221.3632212,6.891,
2012-05-18,2.0,2000940.67,0.0,71.27,3.63,221.380331,6.891,
2012-05-25,2.0,1912791.09,0.0,78.19,3.561,221.3828029,6.891,
2012-06-01,2.0,1910092.37,0.0,78.38,3.501,221.3852748,6.891,
2012-06-08,2.0,2010216.49,0.0,78.69,3.452,221.3877467,6.891,
2012-06-15,2.0,1962924.3,0.0,80.56,3.393,221.4009901,6.891,
2012-06-22,2.0,1887733.21,0.0,81.04,3.346,221.4411622,6.891,
2012-06-29,2.0,1881046.12,0.0,86.32,3.286,221.4813343,6.891,
2012-07-06,2.0,2041507.4,0.0,84.2,3.227,221.5215064,6.565,
2012-07-13,2.0,1830075.13,0.0,80.17,3.256,221.5616784,6.565,
2012-07-20,2.0,1819666.46,0.0,83.23,3.311,221.5701123,6.565,
2012-07-27,2.0,1757923.88,0.0,86.37,3.407,221.5785461,6.565,
2012-08-03,2.0,1946104.64,0.0,90.22,3.417,221.5869799,6.565,
2012-08-10,2.0,1866719.96,0.0,88.55,3.494,221.5954138,6.565,
2012-08-17,2.0,1928016.01,0.0,84.79,3.571,221.6751459,6.565,
2012-08-24,2.0,1876788.15,0.0,76.91,3.62,221.8083518,6.565,
2012-08-31,2.0,1947083.3,0.0,82.64,3.638,221.9415576,6.565,
2012-09-07,2.0,1898777.07,1.0,87.65,3.73,222.0747635,6.565,
2012-09-14,2.0,1814806.63,0.0,75.88,3.717,222.2174395,6.565,
2012-09-21,2.0,1829415.67,0.0,71.09,3.721,222.4169362,6.565,
2012-09-28,2.0,1746470.56,0.0,79.45,3.666,222.6164329,6.565,
2012-10-05,2.0,1998321.04,0.0,70.27,3.617,222.8159296,6.17,
2012-10-12,2.0,1900745.13,0.0,60.97,3.601,223.0154263,6.17,
2012-10-19,2.0,1847990.41,0.0,68.08,3.594,223.0598077,6.17,
2012-10-26,2.0,1834458.35,0.0,69.79,3.506,223.0783366,6.17,
2012-11-02,,,,,,,,2155620.2612000997
2012-11-09,,,,,,,,2138972.1416038233
2012-11-16,,,,,,,,2071646.5650230406
2012-11-23,,,,,,,,2915715.1851169937
2012-11-30,,,,,,,,2173731.4118618313
2012-12-07,,,,,,,,2524841.8460115995
2012-12-14,,,,,,,,2738072.3374957293
2012-12-21,,,,,,,,3657088.1826918824
2012-12-28,,,,,,,,1997657.4032356055
2013-01-04,,,,,,,,1954066.347665059
2013-01-11,,,,,,,,1897249.5276689492
2013-01-18,,,,,,,,1851682.4823597532
