,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,34.0,956228.96,0.0,35.44,2.598,126.4420645,9.521,
2010-02-12,34.0,994610.99,1.0,36.13,2.573,126.4962581,9.521,
2010-02-19,34.0,983963.07,0.0,38.36,2.54,126.5262857,9.521,
2010-02-26,34.0,905756.13,0.0,37.28,2.59,126.5522857,9.521,
2010-03-05,34.0,918295.79,0.0,42.65,2.654,126.5782857,9.521,
2010-03-12,34.0,921247.88,0.0,42.26,2.704,126.6042857,9.521,
2010-03-19,34.0,892070.82,0.0,45.86,2.743,126.6066452,9.521,
2010-03-26,34.0,880742.35,0.0,42.91,2.752,126.6050645,9.521,
2010-04-02,34.0,979428.66,0.0,50.07,2.74,126.6034839,9.593,
2010-04-09,34.0,950684.2,0.0,51.26,2.773,126.6019032,9.593,
2010-04-16,34.0,923344.54,0.0,59.18,2.81,126.5621,9.593,
2010-04-23,34.0,910240.68,0.0,55.04,2.805,126.4713333,9.593,
2010-04-30,34.0,859922.19,0.0,56.58,2.787,126.3805667,9.593,
2010-05-07,34.0,953495.48,0.0,57.39,2.836,126.2898,9.593,
2010-05-14,34.0,933924.44,0.0,60.74,2.845,126.2085484,9.593,
2010-05-21,34.0,913616.32,0.0,63.99,2.82,126.1843871,9.593,
2010-05-28,34.0,942868.38,0.0,68.68,2.756,126.1602258,9.593,
2010-06-04,34.0,966187.51,0.0,72.17,2.701,126.1360645,9.593,
2010-06-11,34.0,954681.56,0.0,80.84,2.668,126.1119032,9.593,
2010-06-18,34.0,941612.04,0.0,73.48,2.635,126.114,9.593,
2010-06-25,34.0,895800.07,0.0,78.47,2.654,126.1266,9.593,
2010-07-02,34.0,919229.36,0.0,73.66,2.668,126.1392,9.816,
2010-07-09,34.0,911210.81,0.0,75.0,2.637,126.1518,9.816,
2010-07-16,34.0,930269.79,0.0,78.53,2.621,126.1498065,9.816,
2010-07-23,34.0,902050.95,0.0,79.58,2.612,126.1283548,9.816,
2010-07-30,34.0,875976.83,0.0,72.26,2.65,126.1069032,9.816,
2010-08-06,34.0,987435.35,0.0,73.8,2.64,126.0854516,9.816,
2010-08-13,34.0,951208.65,0.0,76.72,2.698,126.064,9.816,
2010-08-20,34.0,985152.94,0.0,76.45,2.671,126.0766452,9.816,
2010-08-27,34.0,855421.39,0.0,72.87,2.621,126.0892903,9.816,
2010-09-03,34.0,964356.74,0.0,72.59,2.584,126.1019355,9.816,
2010-09-10,34.0,932240.96,1.0,72.61,2.574,126.1145806,9.816,
2010-09-17,34.0,885445.47,0.0,70.71,2.594,126.1454667,9.816,
2010-09-24,34.0,867539.07,0.0,69.78,2.642,126.1900333,9.816,
2010-10-01,34.0,865709.11,0.0,70.13,2.619,126.2346,10.21,
2010-10-08,34.0,931710.67,0.0,65.21,2.645,126.2791667,10.21,
2010-10-15,34.0,888703.62,0.0,59.57,2.732,126.3266774,10.21,
2010-10-22,34.0,936293.6,0.0,58.11,2.736,126.3815484,10.21,
2010-10-29,34.0,926294.02,0.0,50.78,2.718,126.4364194,10.21,
2010-11-05,34.0,972292.31,0.0,52.43,2.699,126.4912903,10.21,
2010-11-12,34.0,979730.78,0.0,47.2,2.741,126.5461613,10.21,
2010-11-19,34.0,955766.33,0.0,40.93,2.78,126.6072,10.21,
2010-11-26,34.0,1309476.68,1.0,41.13,2.752,126.6692667,10.21,
2010-12-03,34.0,1001512.21,0.0,34.7,2.727,126.7313333,10.21,
2010-12-10,34.0,1086661.02,0.0,41.93,2.86,126.7934,10.21,
2010-12-17,34.0,1227148.13,0.0,42.64,2.884,126.8794839,10.21,
2010-12-24,34.0,1620748.25,0.0,42.74,2.887,126.9835806,10.21,
2010-12-31,34.0,902109.69,1.0,34.11,2.955,127.0876774,10.21,
2011-01-07,34.0,900646.94,0.0,24.5,2.98,127.1917742,10.398,
2011-01-14,34.0,898610.33,0.0,30.75,2.992,127.3009355,10.398,
2011-01-21,34.0,891025.39,0.0,39.57,3.017,127.4404839,10.398,
2011-01-28,34.0,836717.75,0.0,34.68,3.022,127.5800323,10.398,
2011-02-04,34.0,971932.87,0.0,23.82,2.996,127.7195806,10.398,
2011-02-11,34.0,1015654.6,1.0,28.66,3.033,127.859129,10.398,
2011-02-18,34.0,1062629.3,0.0,45.12,3.058,127.99525,10.398,
2011-02-25,34.0,953331.45,0.0,44.57,3.087,128.13,10.398,
2011-03-04,34.0,963910.81,0.0,46.21,3.305,128.26475,10.398,
2011-03-11,34.0,943951.67,0.0,45.87,3.461,128.3995,10.398,
2011-03-18,34.0,1014218.8,0.0,55.58,3.495,128.5121935,10.398,
2011-03-25,34.0,922898.38,0.0,53.11,3.48,128.6160645,10.398,
2011-04-01,34.0,884233.67,0.0,55.46,3.521,128.7199355,10.581,
2011-04-08,34.0,975479.83,0.0,58.59,3.605,128.8238065,10.581,
2011-04-15,34.0,941829.0,0.0,53.3,3.724,128.9107333,10.581,
2011-04-22,34.0,1051518.45,0.0,63.83,3.781,128.9553,10.581,
2011-04-29,34.0,895973.02,0.0,57.73,3.781,128.9998667,10.581,
2011-05-06,34.0,965853.58,0.0,54.4,3.866,129.0444333,10.581,
2011-05-13,34.0,966232.69,0.0,63.05,3.872,129.089,10.581,
2011-05-20,34.0,945018.83,0.0,61.47,3.881,129.0756774,10.581,
2011-05-27,34.0,941311.83,0.0,65.99,3.771,129.0623548,10.581,
2011-06-03,34.0,947229.24,0.0,74.64,3.683,129.0490323,10.581,
2011-06-10,34.0,943912.77,0.0,74.57,3.64,129.0357097,10.581,
2011-06-17,34.0,968258.09,0.0,76.58,3.618,129.0432,10.581,
2011-06-24,34.0,923795.04,0.0,77.16,3.57,129.0663,10.581,
2011-07-01,34.0,911106.22,0.0,81.96,3.504,129.0894,10.641,
2011-07-08,34.0,926934.57,0.0,80.84,3.469,129.1125,10.641,
2011-07-15,34.0,903882.96,0.0,78.09,3.563,129.1338387,10.641,
2011-07-22,34.0,913236.62,0.0,80.75,3.627,129.1507742,10.641,
2011-07-29,34.0,851461.9,0.0,78.04,3.659,129.1677097,10.641,
2011-08-05,34.0,942236.45,0.0,76.71,3.662,129.1846452,10.641,
2011-08-12,34.0,956251.18,0.0,80.23,3.617,129.2015806,10.641,
2011-08-19,34.0,960418.54,0.0,77.08,3.55,129.2405806,10.641,
2011-08-26,34.0,871404.6,0.0,77.27,3.523,129.2832581,10.641,
2011-09-02,34.0,926455.64,0.0,78.24,3.533,129.3259355,10.641,
2011-09-09,34.0,930506.14,1.0,70.05,3.554,129.3686129,10.641,
2011-09-16,34.0,927249.61,0.0,64.94,3.532,129.4306,10.641,
2011-09-23,34.0,902852.73,0.0,66.23,3.473,129.5183333,10.641,
2011-09-30,34.0,871847.85,0.0,69.44,3.371,129.6060667,10.641,
2011-10-07,34.0,954069.45,0.0,60.42,3.299,129.6938,10.148,
2011-10-14,34.0,911788.79,0.0,54.72,3.283,129.7706452,10.148,
2011-10-21,34.0,953693.23,0.0,58.93,3.361,129.7821613,10.148,
2011-10-28,34.0,958063.87,0.0,54.56,3.362,129.7936774,10.148,
2011-11-04,34.0,992621.93,0.0,48.04,3.322,129.8051935,10.148,
2011-11-11,34.0,991570.02,0.0,41.04,3.286,129.8167097,10.148,
2011-11-18,34.0,947552.44,0.0,46.0,3.294,129.8268333,10.148,
2011-11-25,34.0,1345595.82,1.0,45.99,3.225,129.8364,10.148,
2011-12-02,34.0,988742.08,0.0,39.75,3.176,129.8459667,10.148,
2011-12-09,34.0,1084243.91,0.0,24.69,3.153,129.8555333,10.148,
2011-12-16,34.0,1151052.86,0.0,32.31,3.149,129.8980645,10.148,
2011-12-23,34.0,1593655.96,0.0,32.45,3.103,129.9845484,10.148,
2011-12-30,34.0,965512.36,1.0,28.84,3.119,130.0710323,10.148,
2012-01-06,34.0,953844.85,0.0,36.39,3.158,130.1575161,9.653,
2012-01-13,34.0,913755.12,0.0,33.99,3.263,130.244,9.653,
2012-01-20,34.0,910899.05,0.0,39.28,3.273,130.2792258,9.653,
2012-01-27,34.0,872450.37,0.0,39.81,3.29,130.3144516,9.653,
2012-02-03,34.0,939367.14,0.0,38.64,3.354,130.3496774,9.653,
2012-02-10,34.0,1047658.09,1.0,36.7,3.411,130.3849032,9.653,
2012-02-17,34.0,1123446.51,0.0,37.25,3.493,130.4546207,9.653,
2012-02-24,34.0,950154.24,0.0,39.89,3.541,130.5502069,9.653,
2012-03-02,34.0,990263.7,0.0,42.74,3.619,130.6457931,9.653,
2012-03-09,34.0,976393.43,0.0,42.7,3.667,130.7413793,9.653,
2012-03-16,34.0,999298.43,0.0,48.09,3.707,130.8261935,9.653,
2012-03-23,34.0,945143.33,0.0,47.93,3.759,130.8966452,9.653,
2012-03-30,34.0,938861.77,0.0,59.29,3.82,130.9670968,9.653,
2012-04-06,34.0,1091020.37,0.0,54.42,3.864,131.0375484,9.575,
2012-04-13,34.0,987353.65,0.0,59.12,3.881,131.108,9.575,
2012-04-20,34.0,977628.78,0.0,55.34,3.864,131.1173333,9.575,
2012-04-27,34.0,940299.87,0.0,66.49,3.81,131.1266667,9.575,
2012-05-04,34.0,991104.4,0.0,65.04,3.747,131.136,9.575,
2012-05-11,34.0,949625.52,0.0,61.92,3.685,131.1453333,9.575,
2012-05-18,34.0,998672.85,0.0,64.97,3.62,131.0983226,9.575,
2012-05-25,34.0,1015737.61,0.0,72.42,3.551,131.0287742,9.575,
2012-06-01,34.0,977062.44,0.0,70.41,3.483,130.9592258,9.575,
2012-06-08,34.0,999511.29,0.0,75.35,3.433,130.8896774,9.575,
2012-06-15,34.0,982345.51,0.0,76.48,3.372,130.8295333,9.575,
2012-06-22,34.0,1000285.1,0.0,78.85,3.329,130.7929,9.575,
2012-06-29,34.0,942970.63,0.0,81.91,3.257,130.7562667,9.575,
2012-07-06,34.0,1007867.68,0.0,77.95,3.187,130.7196333,9.285,
2012-07-13,34.0,954677.75,0.0,74.02,3.224,130.683,9.285,
2012-07-20,34.0,950929.59,0.0,77.7,3.263,130.7012903,9.285,
