,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,26.0,1034119.21,0.0,9.55,2.788,131.5279032,8.488,
2010-02-12,26.0,1015684.09,1.0,18.14,2.771,131.5866129,8.488,
2010-02-19,26.0,999348.55,0.0,22.62,2.747,131.637,8.488,
2010-02-26,26.0,855385.01,0.0,27.32,2.753,131.686,8.488,
2010-03-05,26.0,1005669.58,0.0,28.6,2.766,131.735,8.488,
2010-03-12,26.0,963382.09,0.0,31.1,2.805,131.784,8.488,
2010-03-19,26.0,903366.55,0.0,35.34,2.834,131.8242903,8.488,
2010-03-26,26.0,893613.0,0.0,35.26,2.831,131.863129,8.488,
2010-04-02,26.0,1029849.2,0.0,36.53,2.826,131.9019677,8.512,
2010-04-09,26.0,1022293.81,0.0,50.13,2.849,131.9408065,8.512,
2010-04-16,26.0,905548.38,0.0,36.6,2.885,131.9809,8.512,
2010-04-23,26.0,881930.87,0.0,39.68,2.895,132.0226667,8.512,
2010-04-30,26.0,904503.85,0.0,40.56,2.935,132.0644333,8.512,
2010-05-07,26.0,1074479.73,0.0,54.72,2.981,132.1062,8.512,
2010-05-14,26.0,972663.59,0.0,39.08,2.983,132.152129,8.512,
2010-05-21,26.0,986765.01,0.0,50.81,2.961,132.2230323,8.512,
2010-05-28,26.0,1069851.59,0.0,61.65,2.906,132.2939355,8.512,
2010-06-04,26.0,1003202.66,0.0,58.46,2.857,132.3648387,8.512,
2010-06-11,26.0,1073862.59,0.0,51.62,2.83,132.4357419,8.512,
2010-06-18,26.0,1001286.67,0.0,53.62,2.805,132.4733333,8.512,
2010-06-25,26.0,976242.09,0.0,63.78,2.81,132.4976,8.512,
2010-07-02,26.0,1078455.48,0.0,58.9,2.815,132.5218667,8.445,
2010-07-09,26.0,1122356.53,0.0,71.08,2.806,132.5461333,8.445,
2010-07-16,26.0,1028151.72,0.0,67.66,2.796,132.5667742,8.445,
2010-07-23,26.0,971615.62,0.0,65.4,2.784,132.5825806,8.445,
2010-07-30,26.0,1005324.28,0.0,63.79,2.792,132.5983871,8.445,
2010-08-06,26.0,1125329.77,0.0,62.93,2.792,132.6141935,8.445,
2010-08-13,26.0,1011938.29,0.0,61.58,2.81,132.63,8.445,
2010-08-20,26.0,1007385.36,0.0,62.68,2.796,132.6616129,8.445,
2010-08-27,26.0,977322.52,0.0,57.23,2.77,132.6932258,8.445,
2010-09-03,26.0,1037549.71,0.0,66.93,2.735,132.7248387,8.445,
2010-09-10,26.0,1042226.3,1.0,54.82,2.717,132.7564516,8.445,
2010-09-17,26.0,923473.7,0.0,50.08,2.716,132.7670667,8.445,
2010-09-24,26.0,868636.3,0.0,52.47,2.718,132.7619333,8.445,
2010-10-01,26.0,923221.52,0.0,57.8,2.717,132.7568,8.149,
2010-10-08,26.0,1001069.52,0.0,46.81,2.776,132.7516667,8.149,
2010-10-15,26.0,937956.89,0.0,39.93,2.878,132.7633548,8.149,
2010-10-22,26.0,916522.66,0.0,36.13,2.919,132.8170968,8.149,
2010-10-29,26.0,895069.88,0.0,40.3,2.938,132.8708387,8.149,
2010-11-05,26.0,970224.51,0.0,30.51,2.938,132.9245806,8.149,
2010-11-12,26.0,971193.01,0.0,37.51,2.961,132.9783226,8.149,
2010-11-19,26.0,901972.7,0.0,36.73,3.03,132.9172,8.149,
2010-11-26,26.0,1286833.62,1.0,28.11,3.07,132.8369333,8.149,
2010-12-03,26.0,1016143.64,0.0,27.73,3.065,132.7566667,8.149,
2010-12-10,26.0,1149612.04,0.0,16.6,3.132,132.6764,8.149,
2010-12-17,26.0,1196813.33,0.0,20.61,3.139,132.6804516,8.149,
2010-12-24,26.0,1573982.47,0.0,21.81,3.15,132.7477419,8.149,
2010-12-31,26.0,877268.29,1.0,18.73,3.177,132.8150323,8.149,
2011-01-07,26.0,938149.21,0.0,21.13,3.193,132.8823226,7.907,
2011-01-14,26.0,812323.29,0.0,16.7,3.215,132.9510645,7.907,
2011-01-21,26.0,809833.21,0.0,12.98,3.232,133.0285161,7.907,
2011-01-28,26.0,817485.14,0.0,5.54,3.243,133.1059677,7.907,
2011-02-04,26.0,911807.02,0.0,11.17,3.24,133.1834194,7.907,
2011-02-11,26.0,1010711.08,1.0,15.12,3.255,133.260871,7.907,
2011-02-18,26.0,981978.02,0.0,19.63,3.263,133.3701429,7.907,
2011-02-25,26.0,910298.44,0.0,16.3,3.281,133.4921429,7.907,
2011-03-04,26.0,945643.17,0.0,14.31,3.437,133.6141429,7.907,
2011-03-11,26.0,946614.55,0.0,28.13,3.6,133.7361429,7.907,
2011-03-18,26.0,887426.12,0.0,31.76,3.634,133.8492258,7.907,
2011-03-25,26.0,866566.54,0.0,22.99,3.624,133.9587419,7.907,
2011-04-01,26.0,849231.61,0.0,22.99,3.638,134.0682581,7.818,
2011-04-08,26.0,985229.81,0.0,29.09,3.72,134.1777742,7.818,
2011-04-15,26.0,863266.12,0.0,39.46,3.823,134.2784667,7.818,
2011-04-22,26.0,921700.61,0.0,33.81,3.919,134.3571,7.818,
2011-04-29,26.0,873450.29,0.0,47.17,3.988,134.4357333,7.818,
2011-05-06,26.0,1024778.23,0.0,45.0,4.078,134.5143667,7.818,
2011-05-13,26.0,941008.85,0.0,48.2,4.095,134.593,7.818,
2011-05-20,26.0,938334.62,0.0,48.86,4.101,134.6803871,7.818,
2011-05-27,26.0,996723.58,0.0,56.74,4.034,134.7677742,7.818,
2011-06-03,26.0,1054454.4,0.0,60.49,3.973,134.8551613,7.818,
2011-06-10,26.0,1094058.68,0.0,59.85,3.924,134.9425484,7.818,
2011-06-17,26.0,981646.46,0.0,54.5,3.873,135.0837333,7.818,
2011-06-24,26.0,997474.93,0.0,56.94,3.851,135.2652667,7.818,
2011-07-01,26.0,1070119.09,0.0,59.89,3.815,135.4468,7.767,
2011-07-08,26.0,1133807.03,0.0,63.34,3.784,135.6283333,7.767,
2011-07-15,26.0,1021534.7,0.0,64.43,3.827,135.7837419,7.767,
2011-07-22,26.0,1017867.8,0.0,69.52,3.882,135.8738387,7.767,
2011-07-29,26.0,1005360.5,0.0,63.32,3.898,135.9639355,7.767,
2011-08-05,26.0,1107552.43,0.0,63.16,3.903,136.0540323,7.767,
2011-08-12,26.0,1087644.5,0.0,62.99,3.88,136.144129,7.767,
2011-08-19,26.0,1021766.75,0.0,60.58,3.82,136.183129,7.767,
2011-08-26,26.0,1064617.62,0.0,61.1,3.796,136.2136129,7.767,
2011-09-02,26.0,1040143.14,0.0,59.67,3.784,136.2440968,7.767,
2011-09-09,26.0,1069710.97,1.0,60.98,3.809,136.2745806,7.767,
2011-09-16,26.0,951569.84,0.0,55.19,3.809,136.3145,7.767,
2011-09-23,26.0,923644.6,0.0,50.72,3.758,136.367,7.767,
2011-09-30,26.0,959339.51,0.0,59.42,3.684,136.4195,7.767,
2011-10-07,26.0,1130022.99,0.0,46.84,3.633,136.472,7.598,
2011-10-14,26.0,987886.08,0.0,53.91,3.583,136.5150968,7.598,
2011-10-21,26.0,974907.28,0.0,45.23,3.618,136.5017742,7.598,
2011-10-28,26.0,972256.98,0.0,35.06,3.604,136.4884516,7.598,
2011-11-04,26.0,988950.75,0.0,31.7,3.586,136.475129,7.598,
2011-11-11,26.0,1077640.13,0.0,40.08,3.57,136.4618065,7.598,
2011-11-18,26.0,946091.79,0.0,37.78,3.571,136.4666667,7.598,
2011-11-25,26.0,1282320.05,1.0,31.07,3.536,136.4788,7.598,
2011-12-02,26.0,1012498.49,0.0,36.74,3.501,136.4909333,7.598,
2011-12-09,26.0,1148987.46,0.0,34.24,3.47,136.5030667,7.598,
2011-12-16,26.0,1204807.83,0.0,28.24,3.445,136.5335161,7.598,
2011-12-23,26.0,1515175.01,0.0,22.53,3.413,136.5883871,7.598,
2011-12-30,26.0,972834.42,1.0,18.8,3.402,136.6432581,7.598,
2012-01-06,26.0,971557.62,0.0,22.94,3.439,136.698129,7.467,
2012-01-13,26.0,836305.65,0.0,25.55,3.523,136.753,7.467,
2012-01-20,26.0,838751.5,0.0,15.22,3.542,136.8564194,7.467,
2012-01-27,26.0,820059.89,0.0,24.16,3.568,136.9598387,7.467,
2012-02-03,26.0,939158.25,0.0,25.24,3.633,137.0632581,7.467,
2012-02-10,26.0,1081005.64,1.0,23.89,3.655,137.1666774,7.467,
2012-02-17,26.0,965788.76,0.0,23.9,3.703,137.2583103,7.467,
2012-02-24,26.0,917924.47,0.0,28.06,3.751,137.3411034,7.467,
2012-03-02,26.0,955641.74,0.0,22.49,3.827,137.4238966,7.467,
2012-03-09,26.0,1028569.01,0.0,29.03,3.876,137.5066897,7.467,
2012-03-16,26.0,919503.4,0.0,35.06,3.867,137.5843871,7.467,
2012-03-23,26.0,874790.68,0.0,49.97,3.889,137.6552903,7.467,
2012-03-30,26.0,922018.43,0.0,33.33,3.921,137.7261935,7.467,
2012-04-06,26.0,1116829.23,0.0,33.35,3.957,137.7970968,7.489,
2012-04-13,26.0,889670.29,0.0,36.9,4.025,137.868,7.489,
2012-04-20,26.0,923600.02,0.0,50.81,4.046,137.9230667,7.489,
2012-04-27,26.0,911969.0,0.0,43.6,4.023,137.9781333,7.489,
2012-05-04,26.0,946573.29,0.0,40.29,3.991,138.0332,7.489,
2012-05-11,26.0,1062548.73,0.0,47.11,3.947,138.0882667,7.489,
2012-05-18,26.0,978082.84,0.0,52.55,3.899,138.1065806,7.489,
2012-05-25,26.0,1067310.74,0.0,58.2,3.85,138.1101935,7.489,
2012-06-01,26.0,1015853.03,0.0,58.51,3.798,138.1138065,7.489,
2012-06-08,26.0,1106176.83,0.0,49.43,3.746,138.1174194,7.489,
2012-06-15,26.0,1029248.22,0.0,57.84,3.683,138.1295333,7.489,
2012-06-22,26.0,1056282.91,0.0,63.04,3.629,138.1629,7.489,
2012-06-29,26.0,1051190.44,0.0,60.71,3.577,138.1962667,7.489,
2012-07-06,26.0,1180470.8,0.0,64.94,3.538,138.2296333,7.405,
2012-07-13,26.0,1063149.78,0.0,64.47,3.561,138.263,7.405,
2012-07-20,26.0,1049625.9,0.0,66.75,3.61,138.2331935,7.405,
2012-07-27,26.0,1031745.14,0.0,64.12,3.701,138.2033871,7.405,
2012-08-03,26.0,1090915.09,0.0,65.6,3.698,138.1735806,7.405,
2012-08-10,26.0,1121476.51,0.0,67.01,3.772,138.1437742,7.405,
2012-08-17,26.0,1068292.56,0.0,65.54,3.84,138.1857097,7.405,
2012-08-24,26.0,1022704.2,0.0,62.08,3.874,138.2814516,7.405,
2012-08-31,26.0,1053495.51,0.0,63.69,3.884,138.3771935,7.405,
2012-09-07,26.0,1081874.03,1.0,61.58,3.921,138.4729355,7.405,
2012-09-14,26.0,986131.94,0.0,57.69,3.988,138.5673,7.405,
2012-09-21,26.0,961084.08,0.0,52.68,4.056,138.6534,7.405,
2012-09-28,26.0,964726.37,0.0,50.66,4.018,138.7395,7.405,
2012-10-05,26.0,1095504.26,0.0,54.07,4.027,138.8256,7.138,
2012-10-12,26.0,1044639.69,0.0,45.19,4.029,138.9117,7.138,
2012-10-19,26.0,975578.02,0.0,43.51,4.0,138.8336129,7.138,
2012-10-26,26.0,958619.8,0.0,46.95,3.917,138.7281613,7.138,
2012-11-02,,,,,,,,972821.8492369708
2012-11-09,,,,,,,,1088518.9280943556
2012-11-16,,,,,,,,964185.0501618364
2012-11-23,,,,,,,,1310152.338065539
2012-11-30,,,,,,,,1001348.8999636464
2012-12-07,,,,,,,,1138889.036111975
2012-12-14,,,,,,,,1220069.8408269098
2012-12-21,,,,,,,,1549576.1286768024
2012-12-28,,,,,,,,971531.4626483617
2013-01-04,,,,,,,,944238.6493963758
2013-01-11,,,,,,,,814939.2286368527
2013-01-18,,,,,,,,832196.5967096539
