,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,40.0,1001943.8,0.0,14.48,2.788,131.5279032,5.892,
2010-02-12,40.0,955338.29,1.0,20.84,2.771,131.5866129,5.892,
2010-02-19,40.0,916289.2,0.0,27.84,2.747,131.637,5.892,
2010-02-26,40.0,863917.41,0.0,33.32,2.753,131.686,5.892,
2010-03-05,40.0,990152.28,0.0,34.78,2.766,131.735,5.892,
2010-03-12,40.0,899352.4,0.0,35.1,2.805,131.784,5.892,
2010-03-19,40.0,894865.3,0.0,40.54,2.834,131.8242903,5.892,
2010-03-26,40.0,873354.58,0.0,39.51,2.831,131.863129,5.892,
2010-04-02,40.0,1041202.13,0.0,41.39,2.826,131.9019677,5.435,
2010-04-09,40.0,919839.19,0.0,54.31,2.849,131.9408065,5.435,
2010-04-16,40.0,882636.96,0.0,43.3,2.885,131.9809,5.435,
2010-04-23,40.0,844958.49,0.0,45.85,2.895,132.0226667,5.435,
2010-04-30,40.0,816838.31,0.0,46.5,2.935,132.0644333,5.435,
2010-05-07,40.0,1009797.06,0.0,60.05,2.981,132.1062,5.435,
2010-05-14,40.0,907262.47,0.0,45.5,2.983,132.152129,5.435,
2010-05-21,40.0,885613.91,0.0,56.75,2.961,132.2230323,5.435,
2010-05-28,40.0,1008483.07,0.0,67.88,2.906,132.2939355,5.435,
2010-06-04,40.0,1052429.03,0.0,65.7,2.857,132.3648387,5.435,
2010-06-11,40.0,1007574.67,0.0,59.42,2.83,132.4357419,5.435,
2010-06-18,40.0,973105.3,0.0,60.97,2.805,132.4733333,5.435,
2010-06-25,40.0,940405.03,0.0,69.72,2.81,132.4976,5.435,
2010-07-02,40.0,1087578.78,0.0,65.47,2.815,132.5218667,5.326,
2010-07-09,40.0,1058250.91,0.0,76.67,2.806,132.5461333,5.326,
2010-07-16,40.0,959229.09,0.0,74.25,2.796,132.5667742,5.326,
2010-07-23,40.0,922341.82,0.0,71.79,2.784,132.5825806,5.326,
2010-07-30,40.0,953393.02,0.0,71.35,2.792,132.5983871,5.326,
2010-08-06,40.0,1057295.87,0.0,69.16,2.792,132.6141935,5.326,
2010-08-13,40.0,924011.76,0.0,67.47,2.81,132.63,5.326,
2010-08-20,40.0,932397.0,0.0,67.05,2.796,132.6616129,5.326,
2010-08-27,40.0,922328.02,0.0,62.57,2.77,132.6932258,5.326,
2010-09-03,40.0,976453.34,0.0,70.66,2.735,132.7248387,5.326,
2010-09-10,40.0,967310.82,1.0,62.75,2.717,132.7564516,5.326,
2010-09-17,40.0,855046.95,0.0,55.34,2.716,132.7670667,5.326,
2010-09-24,40.0,844373.31,0.0,55.63,2.718,132.7619333,5.326,
2010-10-01,40.0,891152.33,0.0,62.01,2.717,132.7568,5.287,
2010-10-08,40.0,972405.38,0.0,52.02,2.776,132.7516667,5.287,
2010-10-15,40.0,917883.17,0.0,44.56,2.878,132.7633548,5.287,
2010-10-22,40.0,882180.91,0.0,41.25,2.919,132.8170968,5.287,
2010-10-29,40.0,875038.84,0.0,47.1,2.938,132.8708387,5.287,
2010-11-05,40.0,968270.66,0.0,36.45,2.938,132.9245806,5.287,
2010-11-12,40.0,935481.32,0.0,38.5,2.961,132.9783226,5.287,
2010-11-19,40.0,852452.93,0.0,40.52,3.03,132.9172,5.287,
2010-11-26,40.0,1166142.85,1.0,32.94,3.07,132.8369333,5.287,
2010-12-03,40.0,1000582.06,0.0,33.6,3.065,132.7566667,5.287,
2010-12-10,40.0,1111215.72,0.0,21.64,3.132,132.6764,5.287,
2010-12-17,40.0,1179036.3,0.0,23.01,3.139,132.6804516,5.287,
2010-12-24,40.0,1648829.18,0.0,24.18,3.15,132.7477419,5.287,
2010-12-31,40.0,811318.3,1.0,19.29,3.177,132.8150323,5.287,
2011-01-07,40.0,894280.19,0.0,24.05,3.193,132.8823226,5.114,
2011-01-14,40.0,771315.62,0.0,18.55,3.215,132.9510645,5.114,
2011-01-21,40.0,764014.75,0.0,14.64,3.232,133.0285161,5.114,
2011-01-28,40.0,775910.43,0.0,9.51,3.243,133.1059677,5.114,
2011-02-04,40.0,904261.65,0.0,13.29,3.24,133.1834194,5.114,
2011-02-11,40.0,931939.52,1.0,16.87,3.255,133.260871,5.114,
2011-02-18,40.0,968694.45,0.0,21.82,3.263,133.3701429,5.114,
2011-02-25,40.0,888869.27,0.0,16.5,3.281,133.4921429,5.114,
2011-03-04,40.0,977070.62,0.0,18.49,3.437,133.6141429,5.114,
2011-03-11,40.0,860255.58,0.0,30.53,3.6,133.7361429,5.114,
2011-03-18,40.0,871024.26,0.0,35.76,3.634,133.8492258,5.114,
2011-03-25,40.0,834621.39,0.0,28.89,3.624,133.9587419,5.114,
2011-04-01,40.0,841889.08,0.0,28.6,3.638,134.0682581,4.781,
2011-04-08,40.0,947753.32,0.0,34.77,3.72,134.1777742,4.781,
2011-04-15,40.0,874446.32,0.0,43.69,3.823,134.2784667,4.781,
2011-04-22,40.0,965056.4,0.0,39.32,3.919,134.3571,4.781,
2011-04-29,40.0,847246.5,0.0,52.68,3.988,134.4357333,4.781,
2011-05-06,40.0,1016752.55,0.0,50.81,4.078,134.5143667,4.781,
2011-05-13,40.0,903864.02,0.0,54.09,4.095,134.593,4.781,
2011-05-20,40.0,907110.83,0.0,56.38,4.101,134.6803871,4.781,
2011-05-27,40.0,972373.81,0.0,63.11,4.034,134.7677742,4.781,
2011-06-03,40.0,1075687.74,0.0,66.16,3.973,134.8551613,4.781,
2011-06-10,40.0,984336.04,0.0,64.19,3.924,134.9425484,4.781,
2011-06-17,40.0,971422.67,0.0,59.16,3.873,135.0837333,4.781,
2011-06-24,40.0,977103.64,0.0,62.59,3.851,135.2652667,4.781,
2011-07-01,40.0,1048866.3,0.0,65.25,3.815,135.4468,4.584,
2011-07-08,40.0,1107366.06,0.0,67.86,3.784,135.6283333,4.584,
2011-07-15,40.0,953252.14,0.0,68.9,3.827,135.7837419,4.584,
2011-07-22,40.0,980642.1,0.0,73.34,3.882,135.8738387,4.584,
2011-07-29,40.0,929096.9,0.0,67.45,3.898,135.9639355,4.584,
2011-08-05,40.0,1063818.2,0.0,68.1,3.903,136.0540323,4.584,
2011-08-12,40.0,955506.95,0.0,68.3,3.88,136.144129,4.584,
2011-08-19,40.0,943237.12,0.0,64.05,3.82,136.183129,4.584,
2011-08-26,40.0,969611.3,0.0,65.01,3.796,136.2136129,4.584,
2011-09-02,40.0,957298.26,0.0,63.79,3.784,136.2440968,4.584,
2011-09-09,40.0,1021391.99,1.0,64.83,3.809,136.2745806,4.584,
2011-09-16,40.0,890661.79,0.0,58.28,3.809,136.3145,4.584,
2011-09-23,40.0,876583.98,0.0,54.09,3.758,136.367,4.584,
2011-09-30,40.0,912857.1,0.0,63.45,3.684,136.4195,4.584,
2011-10-07,40.0,1070389.98,0.0,50.21,3.633,136.472,4.42,
2011-10-14,40.0,936751.68,0.0,53.9,3.583,136.5150968,4.42,
2011-10-21,40.0,942319.65,0.0,51.61,3.618,136.5017742,4.42,
