,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,45.0,890689.51,0.0,27.31,2.784,181.8711898,8.992,
2010-02-12,45.0,656988.64,1.0,27.73,2.773,181.982317,8.992,
2010-02-19,45.0,841264.04,0.0,31.27,2.745,182.0347816,8.992,
2010-02-26,45.0,741891.65,0.0,34.89,2.754,182.0774691,8.992,
2010-03-05,45.0,777951.22,0.0,37.13,2.777,182.1201566,8.992,
2010-03-12,45.0,765687.42,0.0,45.8,2.818,182.1628441,8.992,
2010-03-19,45.0,773819.49,0.0,48.79,2.844,182.0779857,8.992,
2010-03-26,45.0,782563.38,0.0,54.36,2.854,181.9718697,8.992,
2010-04-02,45.0,877235.96,0.0,47.74,2.85,181.8657537,8.899,
2010-04-09,45.0,833782.7,0.0,65.45,2.869,181.7596377,8.899,
2010-04-16,45.0,782221.96,0.0,54.28,2.899,181.6924769,8.899,
2010-04-23,45.0,749779.1,0.0,53.47,2.902,181.6772564,8.899,
2010-04-30,45.0,737265.57,0.0,53.15,2.921,181.6620359,8.899,
2010-05-07,45.0,812190.76,0.0,70.75,2.966,181.6468154,8.899,
2010-05-14,45.0,758182.2,0.0,54.26,2.982,181.6612792,8.899,
2010-05-21,45.0,747888.25,0.0,62.62,2.958,181.8538486,8.899,
2010-05-28,45.0,801098.43,0.0,69.27,2.899,182.0464181,8.899,
2010-06-04,45.0,837548.62,0.0,75.93,2.847,182.2389876,8.899,
2010-06-11,45.0,794698.77,0.0,69.71,2.809,182.4315571,8.899,
2010-06-18,45.0,815130.5,0.0,72.62,2.78,182.4424199,8.899,
2010-06-25,45.0,792299.15,0.0,79.32,2.808,182.3806,8.899,
2010-07-02,45.0,800147.84,0.0,76.61,2.815,182.3187801,8.743,
2010-07-09,45.0,787062.0,0.0,82.45,2.793,182.2569603,8.743,
2010-07-16,45.0,723708.99,0.0,77.84,2.783,182.2604411,8.743,
2010-07-23,45.0,714601.11,0.0,81.46,2.771,182.3509895,8.743,
2010-07-30,45.0,716859.27,0.0,79.78,2.781,182.4415378,8.743,
2010-08-06,45.0,746517.32,0.0,77.17,2.784,182.5320862,8.743,
2010-08-13,45.0,722262.21,0.0,78.44,2.805,182.6226346,8.743,
2010-08-20,45.0,708568.29,0.0,76.01,2.779,182.6165205,8.743,
2010-08-27,45.0,721744.33,0.0,71.36,2.755,182.6104063,8.743,
