,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,25.0,677231.63,0.0,21.1,2.784,204.2471935,8.187,
2010-02-12,25.0,583364.02,1.0,19.64,2.773,204.3857472,8.187,
2010-02-19,25.0,676260.67,0.0,24.16,2.745,204.4321004,8.187,
2010-02-26,25.0,628516.57,0.0,29.16,2.754,204.4630869,8.187,
2010-03-05,25.0,665750.06,0.0,29.45,2.777,204.4940734,8.187,
2010-03-12,25.0,660619.99,0.0,40.05,2.818,204.5250598,8.187,
2010-03-19,25.0,659795.84,0.0,45.0,2.844,204.3782258,8.187,
2010-03-26,25.0,696687.6,0.0,45.84,2.854,204.201755,8.187,
2010-04-02,25.0,822486.37,0.0,47.2,2.85,204.0252842,7.856,
2010-04-09,25.0,712647.97,0.0,61.36,2.869,203.8488134,7.856,
2010-04-16,25.0,715311.6,0.0,52.16,2.899,203.7307486,7.856,
2010-04-23,25.0,694531.72,0.0,46.12,2.902,203.6905586,7.856,
2010-04-30,25.0,706924.02,0.0,50.97,2.921,203.6503685,7.856,
2010-05-07,25.0,724468.97,0.0,63.67,2.966,203.6101784,7.856,
2010-05-14,25.0,698073.95,0.0,50.27,2.982,203.6133915,7.856,
2010-05-21,25.0,704113.22,0.0,57.17,2.958,203.8770235,7.856,
2010-05-28,25.0,792442.54,0.0,69.31,2.899,204.1406556,7.856,
2010-06-04,25.0,764155.44,0.0,69.22,2.847,204.4042877,7.856,
2010-06-11,25.0,737163.2,0.0,63.68,2.809,204.6679198,7.856,
2010-06-18,25.0,780444.94,0.0,69.56,2.78,204.670036,7.856,
2010-06-25,25.0,737569.14,0.0,72.17,2.808,204.5675459,7.856,
2010-07-02,25.0,759407.87,0.0,66.42,2.815,204.4650559,7.527,
2010-07-09,25.0,719591.13,0.0,75.24,2.793,204.3625658,7.527,
2010-07-16,25.0,726997.84,0.0,73.43,2.783,204.3571656,7.527,
2010-07-23,25.0,665290.93,0.0,75.37,2.771,204.4812188,7.527,
2010-07-30,25.0,682124.34,0.0,71.99,2.781,204.605272,7.527,
2010-08-06,25.0,699464.43,0.0,71.79,2.784,204.7293252,7.527,
2010-08-13,25.0,686072.39,0.0,72.73,2.805,204.8533784,7.527,
2010-08-20,25.0,724499.81,0.0,71.81,2.779,204.8217044,7.527,
2010-08-27,25.0,711461.95,0.0,67.15,2.755,204.7900305,7.527,
2010-09-03,25.0,685700.08,0.0,71.17,2.715,204.7583566,7.527,
2010-09-10,25.0,655811.95,1.0,61.14,2.699,204.7266827,7.527,
2010-09-17,25.0,628989.88,0.0,60.13,2.706,204.7513279,7.527,
2010-09-24,25.0,607819.33,0.0,65.06,2.713,204.8182126,7.527,
2010-10-01,25.0,658640.14,0.0,57.56,2.707,204.8850973,7.484,
2010-10-08,25.0,674283.86,0.0,48.46,2.764,204.951982,7.484,
2010-10-15,25.0,616094.72,0.0,54.09,2.868,205.0137637,7.484,
2010-10-22,25.0,661644.19,0.0,46.73,2.917,205.0627881,7.484,
2010-10-29,25.0,674458.03,0.0,55.72,2.921,205.1118126,7.484,
2010-11-05,25.0,696314.53,0.0,38.8,2.917,205.160837,7.484,
2010-11-12,25.0,713250.08,0.0,40.68,2.931,205.2098614,7.484,
2010-11-19,25.0,718056.73,0.0,42.72,3.0,205.0992811,7.484,
2010-11-26,25.0,1115240.61,1.0,43.43,3.039,204.9621,7.484,
2010-12-03,25.0,885572.96,0.0,32.41,3.046,204.8249189,7.484,
2010-12-10,25.0,964729.18,0.0,22.65,3.109,204.6877378,7.484,
2010-12-17,25.0,1047707.59,0.0,21.6,3.14,204.6321194,7.484,
2010-12-24,25.0,1295391.19,0.0,22.94,3.141,204.6376731,7.484,
2010-12-31,25.0,623092.54,1.0,25.89,3.179,204.6432267,7.484,
2011-01-07,25.0,558794.63,0.0,29.0,3.193,204.6487803,7.343,
2011-01-14,25.0,572360.83,0.0,18.3,3.205,204.7026042,7.343,
2011-01-21,25.0,568093.57,0.0,23.21,3.229,205.0460497,7.343,
2011-01-28,25.0,600448.69,0.0,18.92,3.237,205.3894952,7.343,
2011-02-04,25.0,639830.45,0.0,23.94,3.231,205.7329407,7.343,
2011-02-11,25.0,615666.78,1.0,21.18,3.239,206.0763862,7.343,
2011-02-18,25.0,634637.03,0.0,38.42,3.245,206.3694701,7.343,
2011-02-25,25.0,570816.34,0.0,28.36,3.274,206.6424093,7.343,
2011-03-04,25.0,640912.18,0.0,31.59,3.433,206.9153485,7.343,
2011-03-11,25.0,599828.39,0.0,36.73,3.582,207.1882876,7.343,
2011-03-18,25.0,603393.64,0.0,40.94,3.631,207.4283845,7.343,
2011-03-25,25.0,616324.24,0.0,38.51,3.625,207.6553444,7.343,
2011-04-01,25.0,618377.79,0.0,28.5,3.638,207.8823043,7.287,
2011-04-08,25.0,648606.13,0.0,42.11,3.72,208.1092642,7.287,
2011-04-15,25.0,674562.45,0.0,51.43,3.821,208.3172811,7.287,
2011-04-22,25.0,756588.42,0.0,45.87,3.892,208.4779405,7.287,
2011-04-29,25.0,649245.0,0.0,58.43,3.962,208.6386,7.287,
2011-05-06,25.0,659446.55,0.0,49.5,4.046,208.7992595,7.287,
