,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,4.0,2135143.87,0.0,43.76,2.598,126.4420645,8.623,
2010-02-12,4.0,2188307.39,1.0,28.84,2.573,126.4962581,8.623,
2010-02-19,4.0,2049860.26,0.0,36.45,2.54,126.5262857,8.623,
2010-02-26,4.0,1925728.84,0.0,41.36,2.59,126.5522857,8.623,
2010-03-05,4.0,1971057.44,0.0,43.49,2.654,126.5782857,8.623,
2010-03-12,4.0,1894324.09,0.0,49.63,2.704,126.6042857,8.623,
2010-03-19,4.0,1897429.36,0.0,55.19,2.743,126.6066452,8.623,
2010-03-26,4.0,1762539.3,0.0,39.91,2.752,126.6050645,8.623,
2010-04-02,4.0,1979247.12,0.0,48.77,2.74,126.6034839,7.896,
2010-04-09,4.0,1818452.72,0.0,54.16,2.773,126.6019032,7.896,
2010-04-16,4.0,1851519.69,0.0,56.23,2.81,126.5621,7.896,
2010-04-23,4.0,1802677.9,0.0,56.87,2.805,126.4713333,7.896,
2010-04-30,4.0,1817273.28,0.0,53.04,2.787,126.3805667,7.896,
2010-05-07,4.0,2000626.14,0.0,56.77,2.836,126.2898,7.896,
2010-05-14,4.0,1875597.28,0.0,62.35,2.845,126.2085484,7.896,
2010-05-21,4.0,1903752.6,0.0,67.4,2.82,126.1843871,7.896,
2010-05-28,4.0,1857533.7,0.0,67.73,2.756,126.1602258,7.896,
2010-06-04,4.0,1903290.58,0.0,70.83,2.701,126.1360645,7.896,
2010-06-11,4.0,1870619.23,0.0,78.45,2.668,126.1119032,7.896,
2010-06-18,4.0,1929736.35,0.0,81.53,2.635,126.114,7.896,
2010-06-25,4.0,1846651.95,0.0,81.1,2.654,126.1266,7.896,
2010-07-02,4.0,1881337.21,0.0,73.66,2.668,126.1392,7.372,
2010-07-09,4.0,1812208.22,0.0,80.35,2.637,126.1518,7.372,
2010-07-16,4.0,1898427.66,0.0,78.53,2.621,126.1498065,7.372,
2010-07-23,4.0,1848426.78,0.0,79.78,2.612,126.1283548,7.372,
2010-07-30,4.0,1796637.61,0.0,80.7,2.65,126.1069032,7.372,
2010-08-06,4.0,1907638.58,0.0,76.53,2.64,126.0854516,7.372,
2010-08-13,4.0,2007050.75,0.0,78.08,2.698,126.064,7.372,
2010-08-20,4.0,1997181.09,0.0,78.83,2.671,126.0766452,7.372,
2010-08-27,4.0,1848403.92,0.0,74.44,2.621,126.0892903,7.372,
2010-09-03,4.0,1935857.58,0.0,76.8,2.584,126.1019355,7.372,
2010-09-10,4.0,1865820.81,1.0,73.54,2.574,126.1145806,7.372,
2010-09-17,4.0,1899959.61,0.0,64.91,2.594,126.1454667,7.372,
2010-09-24,4.0,1810684.68,0.0,60.96,2.642,126.1900333,7.372,
2010-10-01,4.0,1842821.02,0.0,63.96,2.619,126.2346,7.127,
2010-10-08,4.0,1951494.85,0.0,67.73,2.645,126.2791667,7.127,
2010-10-15,4.0,1867345.09,0.0,62.03,2.732,126.3266774,7.127,
2010-10-22,4.0,1927610.06,0.0,64.17,2.736,126.3815484,7.127,
2010-10-29,4.0,1933333.0,0.0,56.94,2.718,126.4364194,7.127,
2010-11-05,4.0,2013115.79,0.0,51.6,2.699,126.4912903,7.127,
2010-11-12,4.0,1999794.26,0.0,52.65,2.741,126.5461613,7.127,
2010-11-19,4.0,2097809.4,0.0,48.05,2.78,126.6072,7.127,
2010-11-26,4.0,2789469.45,1.0,48.08,2.752,126.6692667,7.127,
2010-12-03,4.0,2102530.17,0.0,46.4,2.727,126.7313333,7.127,
2010-12-10,4.0,2302504.86,0.0,42.4,2.86,126.7934,7.127,
2010-12-17,4.0,2740057.14,0.0,46.57,2.884,126.8794839,7.127,
2010-12-24,4.0,3526713.39,0.0,43.21,2.887,126.9835806,7.127,
2010-12-31,4.0,1794868.74,1.0,38.09,2.955,127.0876774,7.127,
2011-01-07,4.0,1862476.27,0.0,39.34,2.98,127.1917742,6.51,
2011-01-14,4.0,1865502.46,0.0,31.6,2.992,127.3009355,6.51,
2011-01-21,4.0,1886393.94,0.0,38.34,3.017,127.4404839,6.51,
2011-01-28,4.0,1814240.85,0.0,40.6,3.022,127.5800323,6.51,
2011-02-04,4.0,2119086.04,0.0,34.61,2.996,127.7195806,6.51,
2011-02-11,4.0,2187847.29,1.0,33.29,3.033,127.859129,6.51,
2011-02-18,4.0,2316495.56,0.0,48.17,3.058,127.99525,6.51,
2011-02-25,4.0,2078094.69,0.0,49.0,3.087,128.13,6.51,
2011-03-04,4.0,2103455.75,0.0,46.56,3.305,128.26475,6.51,
2011-03-11,4.0,2039818.41,0.0,50.93,3.461,128.3995,6.51,
2011-03-18,4.0,2116475.38,0.0,51.86,3.495,128.5121935,6.51,
2011-03-25,4.0,1944164.32,0.0,59.1,3.48,128.6160645,6.51,
2011-04-01,4.0,1900246.47,0.0,56.99,3.521,128.7199355,5.946,
2011-04-08,4.0,2074953.46,0.0,62.61,3.605,128.8238065,5.946,
2011-04-15,4.0,1960587.76,0.0,62.34,3.724,128.9107333,5.946,
2011-04-22,4.0,2220600.76,0.0,68.8,3.781,128.9553,5.946,
2011-04-29,4.0,1878167.44,0.0,64.22,3.781,128.9998667,5.946,
2011-05-06,4.0,2063682.76,0.0,63.41,3.866,129.0444333,5.946,
2011-05-13,4.0,2002362.37,0.0,70.65,3.872,129.089,5.946,
2011-05-20,4.0,2015563.48,0.0,70.49,3.881,129.0756774,5.946,
2011-05-27,4.0,1986597.95,0.0,73.65,3.771,129.0623548,5.946,
2011-06-03,4.0,2065377.15,0.0,78.26,3.683,129.0490323,5.946,
