,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,23.0,1364721.58,0.0,15.25,2.788,131.5279032,5.892,
2010-02-12,23.0,1380892.08,1.0,18.75,2.771,131.5866129,5.892,
2010-02-19,23.0,1319588.04,0.0,26.7,2.747,131.637,5.892,
2010-02-26,23.0,1198709.65,0.0,32.68,2.753,131.686,5.892,
2010-03-05,23.0,1311175.93,0.0,33.15,2.766,131.735,5.892,
2010-03-12,23.0,1408082.96,0.0,36.07,2.805,131.784,5.892,
2010-03-19,23.0,1229008.32,0.0,43.01,2.834,131.8242903,5.892,
2010-03-26,23.0,1310701.8,0.0,38.59,2.831,131.863129,5.892,
2010-04-02,23.0,1556627.62,0.0,40.5,2.826,131.9019677,5.435,
2010-04-09,23.0,1264434.7,0.0,56.82,2.849,131.9408065,5.435,
2010-04-16,23.0,1288823.72,0.0,44.25,2.885,131.9809,5.435,
2010-04-23,23.0,1315023.08,0.0,46.4,2.895,132.0226667,5.435,
2010-04-30,23.0,1259414.52,0.0,45.47,2.935,132.0644333,5.435,
2010-05-07,23.0,1365552.28,0.0,61.04,2.981,132.1062,5.435,
2010-05-14,23.0,1303055.09,0.0,45.33,2.983,132.152129,5.435,
2010-05-21,23.0,1327424.28,0.0,57.94,2.961,132.2230323,5.435,
2010-05-28,23.0,1571158.56,0.0,69.26,2.906,132.2939355,5.435,
2010-06-04,23.0,1514435.51,0.0,64.94,2.857,132.3648387,5.435,
2010-06-11,23.0,1439432.06,0.0,58.35,2.83,132.4357419,5.435,
2010-06-18,23.0,1507708.93,0.0,60.29,2.805,132.4733333,5.435,
2010-06-25,23.0,1415204.88,0.0,69.83,2.81,132.4976,5.435,
2010-07-02,23.0,1549113.18,0.0,64.76,2.815,132.5218667,5.326,
2010-07-09,23.0,1417535.78,0.0,77.16,2.806,132.5461333,5.326,
2010-07-16,23.0,1413124.11,0.0,73.94,2.796,132.5667742,5.326,
2010-07-23,23.0,1333634.45,0.0,70.2,2.784,132.5825806,5.326,
2010-07-30,23.0,1319773.55,0.0,69.71,2.792,132.5983871,5.326,
2010-08-06,23.0,1417013.07,0.0,70.03,2.792,132.6141935,5.326,
2010-08-13,23.0,1346345.97,0.0,67.43,2.81,132.63,5.326,
2010-08-20,23.0,1439901.05,0.0,68.65,2.796,132.6616129,5.326,
2010-08-27,23.0,1584623.36,0.0,63.25,2.77,132.6932258,5.326,
2010-09-03,23.0,1405119.23,0.0,72.91,2.735,132.7248387,5.326,
2010-09-10,23.0,1272842.85,1.0,63.21,2.717,132.7564516,5.326,
2010-09-17,23.0,1159132.58,0.0,55.3,2.716,132.7670667,5.326,
2010-09-24,23.0,1099055.65,0.0,57.75,2.718,132.7619333,5.326,
2010-10-01,23.0,1129909.44,0.0,62.07,2.717,132.7568,5.287,
2010-10-08,23.0,1179851.68,0.0,50.75,2.776,132.7516667,5.287,
2010-10-15,23.0,1119809.71,0.0,45.55,2.878,132.7633548,5.287,
2010-10-22,23.0,1147503.92,0.0,43.19,2.919,132.8170968,5.287,
2010-10-29,23.0,1112871.23,0.0,48.68,2.938,132.8708387,5.287,
2010-11-05,23.0,1203119.96,0.0,36.6,2.938,132.9245806,5.287,
2010-11-12,23.0,1387953.75,0.0,35.59,2.961,132.9783226,5.287,
2010-11-19,23.0,1314994.32,0.0,41.66,3.03,132.9172,5.287,
2010-11-26,23.0,2072685.05,1.0,34.95,3.07,132.8369333,5.287,
2010-12-03,23.0,1617025.41,0.0,34.3,3.065,132.7566667,5.287,
2010-12-10,23.0,1872365.99,0.0,20.12,3.132,132.6764,5.287,
2010-12-17,23.0,2238573.48,0.0,23.05,3.139,132.6804516,5.287,
2010-12-24,23.0,2734277.1,0.0,22.96,3.15,132.7477419,5.287,
2010-12-31,23.0,1169773.85,1.0,19.05,3.177,132.8150323,5.287,
2011-01-07,23.0,1122034.48,0.0,27.81,3.193,132.8823226,5.114,
2011-01-14,23.0,1016756.1,0.0,18.2,3.215,132.9510645,5.114,
2011-01-21,23.0,1110706.06,0.0,15.58,3.232,133.0285161,5.114,
2011-01-28,23.0,1083657.61,0.0,10.91,3.243,133.1059677,5.114,
2011-02-04,23.0,1159438.53,0.0,14.5,3.24,133.1834194,5.114,
2011-02-11,23.0,1249786.4,1.0,21.52,3.255,133.260871,5.114,
2011-02-18,23.0,1369971.57,0.0,26.6,3.263,133.3701429,5.114,
2011-02-25,23.0,1206917.2,0.0,17.0,3.281,133.4921429,5.114,
2011-03-04,23.0,1301185.28,0.0,20.67,3.437,133.6141429,5.114,
2011-03-11,23.0,1042043.55,0.0,29.36,3.6,133.7361429,5.114,
2011-03-18,23.0,1203682.62,0.0,37.28,3.634,133.8492258,5.114,
2011-03-25,23.0,1148624.83,0.0,29.11,3.624,133.9587419,5.114,
2011-04-01,23.0,1182694.95,0.0,29.44,3.638,134.0682581,4.781,
2011-04-08,23.0,1248901.98,0.0,36.74,3.72,134.1777742,4.781,
2011-04-15,23.0,1263680.51,0.0,45.51,3.823,134.2784667,4.781,
2011-04-22,23.0,1447301.24,0.0,39.62,3.919,134.3571,4.781,
2011-04-29,23.0,1173307.4,0.0,54.2,3.988,134.4357333,4.781,
2011-05-06,23.0,1359921.13,0.0,50.07,4.078,134.5143667,4.781,
2011-05-13,23.0,1254914.87,0.0,55.12,4.095,134.593,4.781,
2011-05-20,23.0,1337617.55,0.0,56.67,4.101,134.6803871,4.781,
