,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,22.0,1033017.37,0.0,24.36,2.788,135.3524608,8.283,
2010-02-12,22.0,1022571.25,1.0,28.14,2.771,135.4113076,8.283,
2010-02-19,22.0,988467.61,0.0,31.96,2.747,135.4657781,8.283,
2010-02-26,22.0,899761.48,0.0,35.98,2.753,135.5195191,8.283,
2010-03-05,22.0,1009201.24,0.0,36.82,2.766,135.5732602,8.283,
2010-03-12,22.0,967187.37,0.0,43.43,2.805,135.6270013,8.283,
2010-03-19,22.0,966145.09,0.0,46.03,2.834,135.6682247,8.283,
2010-03-26,22.0,1012075.12,0.0,48.56,2.831,135.7073618,8.283,
2010-04-02,22.0,1177340.99,0.0,44.96,2.826,135.7464988,8.348,
2010-04-09,22.0,1033171.07,0.0,57.06,2.849,135.7856359,8.348,
2010-04-16,22.0,1000968.67,0.0,51.14,2.885,135.82725,8.348,
2010-04-23,22.0,969594.47,0.0,51.04,2.895,135.8721667,8.348,
2010-04-30,22.0,977683.06,0.0,50.96,2.935,135.9170833,8.348,
2010-05-07,22.0,1052973.28,0.0,63.81,2.981,135.962,8.348,
2010-05-14,22.0,973585.33,0.0,50.99,2.983,136.010394,8.348,
2010-05-21,22.0,979977.89,0.0,59.99,2.961,136.0796521,8.348,
2010-05-28,22.0,1103740.4,0.0,65.64,2.906,136.1489101,8.348,
2010-06-04,22.0,1095539.13,0.0,69.49,2.857,136.2181682,8.348,
2010-06-11,22.0,1061196.47,0.0,65.01,2.83,136.2874263,8.348,
2010-06-18,22.0,1052895.25,0.0,67.13,2.805,136.3243393,8.348,
2010-06-25,22.0,1095020.33,0.0,74.37,2.81,136.3483143,8.348,
2010-07-02,22.0,1120259.71,0.0,72.88,2.815,136.3722893,8.433,
2010-07-09,22.0,1092654.26,0.0,79.22,2.806,136.3962643,8.433,
2010-07-16,22.0,988392.99,0.0,76.3,2.796,136.4179827,8.433,
2010-07-23,22.0,974123.2,0.0,76.91,2.784,136.4366924,8.433,
2010-07-30,22.0,970773.64,0.0,76.35,2.792,136.4554021,8.433,
2010-08-06,22.0,1010326.14,0.0,74.37,2.792,136.4741118,8.433,
2010-08-13,22.0,993097.43,0.0,74.75,2.81,136.4928214,8.433,
2010-08-20,22.0,1017045.44,0.0,73.21,2.796,136.5249182,8.433,
2010-08-27,22.0,1081420.96,0.0,68.99,2.77,136.557015,8.433,
2010-09-03,22.0,1074535.88,0.0,75.85,2.735,136.5891118,8.433,
2010-09-10,22.0,924174.4,1.0,68.6,2.717,136.6212085,8.433,
2010-09-17,22.0,918285.97,0.0,62.49,2.716,136.6338071,8.433,
2010-09-24,22.0,902779.25,0.0,65.14,2.718,136.6317821,8.433,
2010-10-01,22.0,905987.17,0.0,69.31,2.717,136.6297571,8.572,
2010-10-08,22.0,1015051.62,0.0,56.32,2.776,136.6277321,8.572,
2010-10-15,22.0,954401.46,0.0,55.23,2.878,136.6401935,8.572,
2010-10-22,22.0,960998.52,0.0,50.24,2.919,136.688871,8.572,
2010-10-29,22.0,1025766.27,0.0,57.73,2.938,136.7375484,8.572,
2010-11-05,22.0,1006888.16,0.0,44.34,2.938,136.7862258,8.572,
2010-11-12,22.0,1043698.64,0.0,44.42,2.961,136.8349032,8.572,
2010-11-19,22.0,985896.44,0.0,48.62,3.03,136.7715714,8.572,
2010-11-26,22.0,1564502.26,1.0,44.61,3.07,136.6895714,8.572,
2010-12-03,22.0,1230514.58,0.0,39.42,3.065,136.6075714,8.572,
2010-12-10,22.0,1367202.84,0.0,28.43,3.132,136.5255714,8.572,
2010-12-17,22.0,1527682.99,0.0,30.46,3.139,136.5292811,8.572,
2010-12-24,22.0,1962445.04,0.0,29.76,3.15,136.597273,8.572,
2010-12-31,22.0,774262.28,1.0,28.49,3.177,136.665265,8.572,
2011-01-07,22.0,873954.7,0.0,32.56,3.193,136.7332569,8.458,
2011-01-14,22.0,807535.52,0.0,24.76,3.215,136.803477,8.458,
2011-01-21,22.0,855001.02,0.0,26.8,3.232,136.8870657,8.458,
2011-01-28,22.0,799369.15,0.0,20.61,3.243,136.9706544,8.458,
2011-02-04,22.0,946060.98,0.0,26.39,3.24,137.0542431,8.458,
2011-02-11,22.0,1009206.33,1.0,28.89,3.255,137.1378318,8.458,
2011-02-18,22.0,975964.86,0.0,35.34,3.263,137.2511849,8.458,
2011-02-25,22.0,911245.43,0.0,30.23,3.281,137.3764439,8.458,
2011-03-04,22.0,997353.15,0.0,33.52,3.437,137.5017028,8.458,
2011-03-11,22.0,944587.23,0.0,41.42,3.6,137.6269617,8.458,
2011-03-18,22.0,926427.12,0.0,43.38,3.634,137.7398929,8.458,
2011-03-25,22.0,933528.39,0.0,38.77,3.624,137.8478929,8.458,
2011-04-01,22.0,951588.37,0.0,36.04,3.638,137.9558929,8.252,
2011-04-08,22.0,969046.69,0.0,44.42,3.72,138.0638929,8.252,
2011-04-15,22.0,1008557.04,0.0,48.88,3.823,138.1646952,8.252,
2011-04-22,22.0,1152781.9,0.0,47.76,3.919,138.2475036,8.252,
2011-04-29,22.0,926133.8,0.0,57.2,3.988,138.3303119,8.252,
2011-05-06,22.0,1032076.06,0.0,53.63,4.078,138.4131202,8.252,
2011-05-13,22.0,1001558.74,0.0,57.71,4.095,138.4959286,8.252,
2011-05-20,22.0,970307.83,0.0,58.56,4.101,138.587106,8.252,
2011-05-27,22.0,1021568.34,0.0,62.59,4.034,138.6782834,8.252,
2011-06-03,22.0,1125169.92,0.0,70.09,3.973,138.7694608,8.252,
2011-06-10,22.0,1060868.49,0.0,69.53,3.924,138.8606382,8.252,
2011-06-17,22.0,1042454.61,0.0,63.97,3.873,139.0028333,8.252,
2011-06-24,22.0,1012584.2,0.0,68.53,3.851,139.1832917,8.252,
2011-07-01,22.0,1077491.68,0.0,70.8,3.815,139.36375,8.023,
2011-07-08,22.0,1017050.65,0.0,74.22,3.784,139.5442083,8.023,
2011-07-15,22.0,961953.57,0.0,75.2,3.827,139.7006325,8.023,
2011-07-22,22.0,964683.8,0.0,77.79,3.882,139.7969712,8.023,
2011-07-29,22.0,944958.69,0.0,75.32,3.898,139.8933099,8.023,
2011-08-05,22.0,983232.96,0.0,75.33,3.903,139.9896486,8.023,
2011-08-12,22.0,991779.2,0.0,74.69,3.88,140.0859873,8.023,
2011-08-19,22.0,973004.91,0.0,71.3,3.82,140.1289205,8.023,
2011-08-26,22.0,1181815.31,0.0,72.22,3.796,140.1629528,8.023,
2011-09-02,22.0,912762.76,0.0,69.16,3.784,140.196985,8.023,
2011-09-09,22.0,1004434.54,1.0,69.14,3.809,140.2310173,8.023,
2011-09-16,22.0,937420.65,0.0,68.08,3.809,140.2735,8.023,
2011-09-23,22.0,899834.75,0.0,62.36,3.758,140.32725,8.023,
2011-09-30,22.0,953314.16,0.0,69.78,3.684,140.381,8.023,
2011-10-07,22.0,993436.67,0.0,56.44,3.633,140.43475,7.706,
2011-10-14,22.0,944337.32,0.0,62.63,3.583,140.4784194,7.706,
2011-10-21,22.0,981567.22,0.0,59.3,3.618,140.4616048,7.706,
2011-10-28,22.0,1099351.68,0.0,49.31,3.604,140.4447903,7.706,
2011-11-04,22.0,1106575.59,0.0,42.81,3.586,140.4279758,7.706,
2011-11-11,22.0,1051740.29,0.0,47.8,3.57,140.4111613,7.706,
2011-11-18,22.0,1007579.44,0.0,50.62,3.571,140.4127857,7.706,
2011-11-25,22.0,1535857.49,1.0,46.28,3.536,140.4217857,7.706,
2011-12-02,22.0,1167621.14,0.0,49.11,3.501,140.4307857,7.706,
2011-12-09,22.0,1308967.44,0.0,45.35,3.47,140.4397857,7.706,
2011-12-16,22.0,1453153.33,0.0,39.11,3.445,140.4700795,7.706,
2011-12-23,22.0,1863195.68,0.0,39.83,3.413,140.528765,7.706,
2011-12-30,22.0,982661.14,1.0,36.28,3.402,140.5874505,7.706,
2012-01-06,22.0,895358.2,0.0,34.61,3.439,140.6461359,7.503,
2012-01-13,22.0,855437.57,0.0,39.0,3.523,140.7048214,7.503,
2012-01-20,22.0,897027.44,0.0,29.16,3.542,140.8086118,7.503,
2012-01-27,22.0,786459.23,0.0,35.68,3.568,140.9124021,7.503,
2012-02-03,22.0,958487.75,0.0,40.58,3.633,141.0161924,7.503,
2012-02-10,22.0,1034448.07,1.0,35.68,3.655,141.1199827,7.503,
2012-02-17,22.0,1004749.41,0.0,36.25,3.703,141.2140357,7.503,
2012-02-24,22.0,912958.95,0.0,39.0,3.751,141.3007857,7.503,
2012-03-02,22.0,974866.65,0.0,37.47,3.827,141.3875357,7.503,
2012-03-09,22.0,991127.01,0.0,41.72,3.876,141.4742857,7.503,
2012-03-16,22.0,966780.01,0.0,46.06,3.867,141.55478,7.503,
2012-03-23,22.0,992774.4,0.0,54.68,3.889,141.6269332,7.503,
2012-03-30,22.0,965769.93,0.0,46.4,3.921,141.6990864,7.503,
2012-04-06,22.0,1197489.66,0.0,46.38,3.957,141.7712396,7.671,
2012-04-13,22.0,939118.24,0.0,49.89,4.025,141.8433929,7.671,
2012-04-20,22.0,1000342.87,0.0,58.81,4.046,141.9015262,7.671,
2012-04-27,22.0,922539.94,0.0,51.42,4.023,141.9596595,7.671,
2012-05-04,22.0,1005083.31,0.0,50.75,3.991,142.0177929,7.671,
2012-05-11,22.0,997868.63,0.0,56.72,3.947,142.0759262,7.671,
2012-05-18,22.0,986612.02,0.0,61.9,3.899,142.0970115,7.671,
2012-05-25,22.0,1047297.38,0.0,62.39,3.85,142.1032776,7.671,
2012-06-01,22.0,1102857.37,0.0,70.01,3.798,142.1095438,7.671,
2012-06-08,22.0,1061134.37,0.0,61.71,3.746,142.1158099,7.671,
2012-06-15,22.0,1061219.19,0.0,66.56,3.683,142.1292548,7.671,
2012-06-22,22.0,1112449.3,0.0,70.61,3.629,142.1606464,7.671,
2012-06-29,22.0,1053881.78,0.0,70.99,3.577,142.1920381,7.671,
2012-07-06,22.0,1097786.14,0.0,77.41,3.538,142.2234298,7.753,
2012-07-13,22.0,971361.38,0.0,75.81,3.561,142.2548214,7.753,
2012-07-20,22.0,991969.37,0.0,76.57,3.61,142.2337569,7.753,
2012-07-27,22.0,925731.21,0.0,73.52,3.701,142.2126924,7.753,
2012-08-03,22.0,1007257.83,0.0,72.99,3.698,142.1916279,7.753,
2012-08-10,22.0,973812.79,0.0,76.74,3.772,142.1705634,7.753,
2012-08-17,22.0,981273.26,0.0,74.92,3.84,142.2157385,7.753,
2012-08-24,22.0,1060906.75,0.0,70.42,3.874,142.3105933,7.753,
