,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,33.0,274593.43,0.0,58.4,2.962,126.4420645,10.115,
2010-02-12,33.0,294882.83,1.0,55.47,2.828,126.4962581,10.115,
2010-02-19,33.0,296850.83,0.0,62.16,2.915,126.5262857,10.115,
2010-02-26,33.0,284052.77,0.0,56.5,2.825,126.5522857,10.115,
2010-03-05,33.0,291484.89,0.0,59.17,2.877,126.5782857,10.115,
2010-03-12,33.0,312161.0,0.0,55.61,3.034,126.6042857,10.115,
2010-03-19,33.0,282235.73,0.0,64.6,3.054,126.6066452,10.115,
2010-03-26,33.0,262893.76,0.0,64.09,2.98,126.6050645,10.115,
2010-04-02,33.0,274634.52,0.0,66.79,3.086,126.6034839,9.849,
2010-04-09,33.0,325201.05,0.0,68.43,3.004,126.6019032,9.849,
2010-04-16,33.0,307779.64,0.0,72.44,3.109,126.5621,9.849,
2010-04-23,33.0,263263.02,0.0,71.59,3.05,126.4713333,9.849,
2010-04-30,33.0,275883.23,0.0,73.29,3.105,126.3805667,9.849,
2010-05-07,33.0,326870.13,0.0,75.4,3.127,126.2898,9.849,
2010-05-14,33.0,331173.51,0.0,76.8,3.145,126.2085484,9.849,
2010-05-21,33.0,294264.2,0.0,82.8,3.12,126.1843871,9.849,
2010-05-28,33.0,279246.33,0.0,78.47,3.058,126.1602258,9.849,
2010-06-04,33.0,285100.0,0.0,86.06,2.941,126.1360645,9.849,
2010-06-11,33.0,310800.79,0.0,93.52,3.057,126.1119032,9.849,
2010-06-18,33.0,272399.08,0.0,87.69,2.935,126.114,9.849,
2010-06-25,33.0,259419.91,0.0,93.66,3.084,126.1266,9.849,
2010-07-02,33.0,267495.76,0.0,97.66,2.978,126.1392,9.495,
2010-07-09,33.0,302423.93,0.0,95.88,3.1,126.1518,9.495,
2010-07-16,33.0,280937.84,0.0,100.14,2.971,126.1498065,9.495,
2010-07-23,33.0,252734.31,0.0,97.04,3.112,126.1283548,9.495,
2010-07-30,33.0,242047.03,0.0,92.71,3.017,126.1069032,9.495,
2010-08-06,33.0,262789.95,0.0,92.51,3.123,126.0854516,9.495,
2010-08-13,33.0,265367.51,0.0,95.57,3.049,126.064,9.495,
2010-08-20,33.0,230519.49,0.0,96.46,3.041,126.0766452,9.495,
2010-08-27,33.0,224031.19,0.0,94.0,3.022,126.0892903,9.495,
2010-09-03,33.0,237405.82,0.0,90.82,3.087,126.1019355,9.495,
2010-09-10,33.0,272834.88,1.0,91.77,2.961,126.1145806,9.495,
2010-09-17,33.0,246277.18,0.0,89.43,3.028,126.1454667,9.495,
2010-09-24,33.0,231976.84,0.0,91.18,2.939,126.1900333,9.495,
2010-10-01,33.0,224294.39,0.0,91.45,3.001,126.2346,9.265,
2010-10-08,33.0,266484.19,0.0,79.02,2.924,126.2791667,9.265,
2010-10-15,33.0,251732.92,0.0,80.49,3.08,126.3266774,9.265,
2010-10-22,33.0,234175.92,0.0,74.2,3.014,126.3815484,9.265,
2010-10-29,33.0,213538.32,0.0,71.34,3.13,126.4364194,9.265,
2010-11-05,33.0,246124.61,0.0,74.23,3.009,126.4912903,9.265,
2010-11-12,33.0,272803.94,0.0,65.21,3.13,126.5461613,9.265,
2010-11-19,33.0,224639.76,0.0,61.95,3.047,126.6072,9.265,
2010-11-26,33.0,240044.57,1.0,56.87,3.162,126.6692667,9.265,
2010-12-03,33.0,209986.25,0.0,52.82,3.041,126.7313333,9.265,
2010-12-10,33.0,253050.1,0.0,60.72,3.091,126.7934,9.265,
2010-12-17,33.0,238875.26,0.0,61.12,3.125,126.8794839,9.265,
2010-12-24,33.0,249246.8,0.0,60.43,3.236,126.9835806,9.265,
2010-12-31,33.0,219804.85,1.0,52.91,3.148,127.0876774,9.265,
2011-01-07,33.0,243948.82,0.0,46.25,3.287,127.1917742,8.951,
2011-01-14,33.0,259527.75,0.0,53.63,3.312,127.3009355,8.951,
2011-01-21,33.0,244856.44,0.0,59.46,3.336,127.4404839,8.951,
2011-01-28,33.0,231155.9,0.0,56.62,3.231,127.5800323,8.951,
2011-02-04,33.0,234218.03,0.0,49.26,3.348,127.7195806,8.951,
2011-02-11,33.0,276198.74,1.0,53.35,3.381,127.859129,8.951,
2011-02-18,33.0,252349.6,0.0,62.03,3.43,127.99525,8.951,
2011-02-25,33.0,242901.21,0.0,54.89,3.398,128.13,8.951,
2011-03-04,33.0,245435.8,0.0,59.51,3.674,128.26475,8.951,
2011-03-11,33.0,270921.44,0.0,66.51,3.63,128.3995,8.951,
2011-03-18,33.0,247234.47,0.0,72.72,3.892,128.5121935,8.951,
2011-03-25,33.0,238084.08,0.0,63.34,3.716,128.6160645,8.951,
2011-04-01,33.0,232769.09,0.0,71.41,3.772,128.7199355,8.687,
2011-04-08,33.0,271924.73,0.0,75.11,3.818,128.8238065,8.687,
2011-04-15,33.0,275749.56,0.0,64.64,4.089,128.9107333,8.687,
2011-04-22,33.0,248603.3,0.0,79.46,3.917,128.9553,8.687,
2011-04-29,33.0,248561.86,0.0,77.44,4.151,128.9998667,8.687,
2011-05-06,33.0,257031.19,0.0,77.92,4.193,129.0444333,8.687,
2011-05-13,33.0,279466.87,0.0,78.24,4.202,129.089,8.687,
2011-05-20,33.0,239206.26,0.0,76.07,3.99,129.0756774,8.687,
2011-05-27,33.0,239431.85,0.0,82.32,3.933,129.0623548,8.687,
2011-06-03,33.0,243477.03,0.0,82.93,3.893,129.0490323,8.687,
2011-06-10,33.0,258427.39,0.0,87.02,3.981,129.0357097,8.687,
2011-06-17,33.0,238172.66,0.0,91.11,3.935,129.0432,8.687,
2011-06-24,33.0,238433.53,0.0,94.11,3.807,129.0663,8.687,
2011-07-01,33.0,226702.36,0.0,98.43,3.842,129.0894,8.442,
2011-07-08,33.0,262717.71,0.0,96.44,3.793,129.1125,8.442,
2011-07-15,33.0,265003.47,0.0,92.83,3.779,129.1338387,8.442,
2011-07-22,33.0,238915.05,0.0,97.17,3.697,129.1507742,8.442,
2011-07-29,33.0,224806.96,0.0,95.28,3.694,129.1677097,8.442,
2011-08-05,33.0,242456.39,0.0,96.93,3.803,129.1846452,8.442,
2011-08-12,33.0,274721.85,0.0,96.0,3.794,129.2015806,8.442,
2011-08-19,33.0,242771.37,0.0,95.89,3.743,129.2405806,8.442,
2011-08-26,33.0,237095.82,0.0,99.66,3.663,129.2832581,8.442,
2011-09-02,33.0,239198.36,0.0,99.2,3.798,129.3259355,8.442,
2011-09-09,33.0,281842.28,1.0,96.22,3.771,129.3686129,8.442,
2011-09-16,33.0,262407.57,0.0,85.79,3.784,129.4306,8.442,
2011-09-23,33.0,234793.12,0.0,88.93,3.789,129.5183333,8.442,
2011-09-30,33.0,229731.98,0.0,89.1,3.877,129.6060667,8.442,
2011-10-07,33.0,262159.13,0.0,81.16,3.827,129.6938,8.01,
2011-10-14,33.0,272487.33,0.0,76.49,3.698,129.7706452,8.01,
2011-10-21,33.0,233543.08,0.0,81.74,3.842,129.7821613,8.01,
2011-10-28,33.0,231319.96,0.0,76.73,3.843,129.7936774,8.01,
2011-11-04,33.0,236157.12,0.0,71.91,3.828,129.8051935,8.01,
2011-11-11,33.0,271961.04,0.0,58.75,3.677,129.8167097,8.01,
2011-11-18,33.0,251294.5,0.0,63.35,3.669,129.8268333,8.01,
2011-11-25,33.0,255996.47,1.0,62.35,3.76,129.8364,8.01,
2011-12-02,33.0,220060.35,0.0,59.12,3.701,129.8459667,8.01,
2011-12-09,33.0,270373.05,0.0,47.7,3.644,129.8555333,8.01,
2011-12-16,33.0,259638.35,0.0,53.18,3.489,129.8980645,8.01,
2011-12-23,33.0,256235.19,0.0,53.39,3.541,129.9845484,8.01,
2011-12-30,33.0,215359.21,1.0,51.6,3.428,130.0710323,8.01,
2012-01-06,33.0,267058.08,0.0,60.92,3.443,130.1575161,7.603,
2012-01-13,33.0,279447.22,0.0,54.61,3.477,130.244,7.603,
2012-01-20,33.0,244899.2,0.0,55.99,3.66,130.2792258,7.603,
2012-01-27,33.0,236920.49,0.0,56.33,3.675,130.3144516,7.603,
2012-02-03,33.0,256091.32,0.0,59.53,3.543,130.3496774,7.603,
2012-02-10,33.0,282552.58,1.0,59.94,3.722,130.3849032,7.603,
2012-02-17,33.0,266300.98,0.0,57.8,3.781,130.4546207,7.603,
2012-02-24,33.0,242526.7,0.0,59.41,3.95,130.5502069,7.603,
2012-03-02,33.0,248051.53,0.0,60.91,3.882,130.6457931,7.603,
2012-03-09,33.0,287346.29,0.0,62.2,3.963,130.7413793,7.603,
2012-03-16,33.0,278067.73,0.0,65.99,4.273,130.8261935,7.603,
2012-03-23,33.0,246970.97,0.0,60.82,4.288,130.8966452,7.603,
2012-03-30,33.0,251327.67,0.0,71.34,4.294,130.9670968,7.603,
2012-04-06,33.0,275911.97,0.0,70.75,4.282,131.0375484,7.396,
2012-04-13,33.0,312698.67,0.0,73.17,4.254,131.108,7.396,
2012-04-20,33.0,261837.2,0.0,72.94,4.111,131.1173333,7.396,
2012-04-27,33.0,249798.75,0.0,83.07,4.088,131.1266667,7.396,
2012-05-04,33.0,270497.51,0.0,82.43,4.058,131.136,7.396,
2012-05-11,33.0,295841.84,0.0,81.02,4.186,131.1453333,7.396,
2012-05-18,33.0,276899.95,0.0,89.81,4.308,131.0983226,7.396,
2012-05-25,33.0,261851.74,0.0,88.89,4.127,131.0287742,7.396,
2012-06-01,33.0,261131.09,0.0,83.57,4.277,130.9592258,7.396,
2012-06-08,33.0,286082.76,0.0,90.94,4.103,130.8896774,7.396,
2012-06-15,33.0,290444.31,0.0,92.44,4.144,130.8295333,7.396,
2012-06-22,33.0,261666.29,0.0,95.75,4.014,130.7929,7.396,
2012-06-29,33.0,244338.31,0.0,98.15,3.875,130.7562667,7.396,
2012-07-06,33.0,273690.37,0.0,93.21,3.666,130.7196333,7.147,
2012-07-13,33.0,287033.64,0.0,97.6,3.723,130.683,7.147,
2012-07-20,33.0,253205.89,0.0,91.49,3.589,130.7012903,7.147,
2012-07-27,33.0,249134.32,0.0,93.95,3.769,130.7195806,7.147,
2012-08-03,33.0,258533.12,0.0,92.13,3.595,130.737871,7.147,
2012-08-10,33.0,297753.49,0.0,100.07,3.811,130.7561613,7.147,
2012-08-17,33.0,270097.76,0.0,96.79,4.002,130.7909677,7.147,
2012-08-24,33.0,247672.56,0.0,89.62,4.055,130.8381613,7.147,
2012-08-31,33.0,237129.81,0.0,94.55,3.886,130.8853548,7.147,
2012-09-07,33.0,286428.78,1.0,92.02,4.124,130.9325484,7.147,
2012-09-14,33.0,277417.53,0.0,83.4,3.966,130.9776667,7.147,
2012-09-21,33.0,252709.58,0.0,86.53,4.125,131.0103333,7.147,
2012-09-28,33.0,242813.51,0.0,86.42,3.966,131.043,7.147,
2012-10-05,33.0,265444.9,0.0,85.18,4.132,131.0756667,6.895,
2012-10-12,33.0,291781.15,0.0,79.64,4.468,131.1083333,6.895,
2012-10-19,33.0,254412.34,0.0,75.55,4.449,131.1499677,6.895,
2012-10-26,33.0,253731.13,0.0,73.7,4.301,131.1930968,6.895,
2012-11-02,,,,,,,,249658.2359855699
2012-11-09,,,,,,,,287329.0518917224
2012-11-16,,,,,,,,273173.70554307057
2012-11-23,,,,,,,,277743.7302942921
2012-11-30,,,,,,,,238536.2818282406
2012-12-07,,,,,,,,287994.62980706233
2012-12-14,,,,,,,,280375.9687024024
2012-12-21,,,,,,,,277565.88427774806
