,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,36.0,467546.74,0.0,45.97,2.545,209.8529663,8.554,
2010-02-12,36.0,469563.7,1.0,46.11,2.539,209.9970208,8.554,
2010-02-19,36.0,470281.03,0.0,45.66,2.472,210.0451024,8.554,
2010-02-26,36.0,447519.44,0.0,50.87,2.52,210.0771885,8.554,
2010-03-05,36.0,480203.43,0.0,51.33,2.574,210.1092746,8.554,
2010-03-12,36.0,441434.2,0.0,61.96,2.619,210.1413607,8.554,
2010-03-19,36.0,428851.99,0.0,59.56,2.701,209.9803208,8.554,
2010-03-26,36.0,404438.51,0.0,55.76,2.711,209.7870932,8.554,
2010-04-02,36.0,435972.82,0.0,63.43,2.708,209.5938656,8.464,
2010-04-09,36.0,453016.91,0.0,68.54,2.743,209.400638,8.464,
2010-04-16,36.0,483699.56,0.0,66.74,2.769,209.2691428,8.464,
2010-04-23,36.0,434116.8,0.0,68.03,2.762,209.2199574,8.464,
2010-04-30,36.0,457899.64,0.0,70.9,2.725,209.170772,8.464,
2010-05-07,36.0,489372.02,0.0,75.56,2.786,209.1215867,8.464,
2010-05-14,36.0,476733.74,0.0,77.53,2.805,209.118536,8.464,
2010-05-21,36.0,474917.98,0.0,77.34,2.767,209.3922937,8.464,
2010-05-28,36.0,447050.42,0.0,80.87,2.716,209.6660514,8.464,
2010-06-04,36.0,471088.88,0.0,79.93,2.664,209.9398091,8.464,
2010-06-11,36.0,467711.18,0.0,82.3,2.615,210.2135668,8.464,
2010-06-18,36.0,485694.72,0.0,84.37,2.572,210.2108417,8.464,
2010-06-25,36.0,434879.87,0.0,84.14,2.601,210.0975233,8.464,
2010-07-02,36.0,434252.15,0.0,81.85,2.606,209.984205,8.36,
2010-07-09,36.0,471713.59,0.0,81.74,2.596,209.8708867,8.36,
2010-07-16,36.0,466962.04,0.0,84.43,2.561,209.8630532,8.36,
2010-07-23,36.0,452021.2,0.0,82.6,2.542,209.9958663,8.36,
2010-07-30,36.0,432451.91,0.0,81.88,2.602,210.1286794,8.36,
2010-08-06,36.0,467442.94,0.0,85.49,2.573,210.2614925,8.36,
2010-08-13,36.0,470436.8,0.0,86.06,2.644,210.3943056,8.36,
2010-08-20,36.0,437949.9,0.0,85.54,2.604,210.3617581,8.36,
2010-08-27,36.0,412050.73,0.0,84.62,2.562,210.3292106,8.36,
2010-09-03,36.0,431294.45,0.0,82.29,2.533,210.2966631,8.36,
2010-09-10,36.0,434471.38,1.0,80.58,2.513,210.2641156,8.36,
2010-09-17,36.0,454694.21,0.0,82.1,2.55,210.2924504,8.36,
2010-09-24,36.0,419348.59,0.0,79.17,2.578,210.3664469,8.36,
2010-10-01,36.0,422169.47,0.0,74.66,2.567,210.4404433,8.476,
2010-10-08,36.0,444351.61,0.0,66.34,2.595,210.5144398,8.476,
2010-10-15,36.0,453308.15,0.0,71.57,2.705,210.5805944,8.476,
2010-10-22,36.0,424956.3,0.0,72.24,2.698,210.6271444,8.476,
2010-10-29,36.0,392654.26,0.0,76.22,2.68,210.6736944,8.476,
2010-11-05,36.0,405860.37,0.0,62.72,2.655,210.7202444,8.476,
2010-11-12,36.0,425804.8,0.0,61.97,2.705,210.7667944,8.476,
2010-11-19,36.0,411615.71,0.0,56.73,2.741,210.65429,8.476,
2010-11-26,36.0,408891.49,1.0,67.73,2.725,210.5152765,8.476,
2010-12-03,36.0,360266.09,0.0,54.44,2.694,210.376263,8.476,
2010-12-10,36.0,404545.03,0.0,51.83,2.813,210.2372494,8.476,
2010-12-17,36.0,410214.7,0.0,56.73,2.852,210.1787224,8.476,
2010-12-24,36.0,422093.59,0.0,59.1,2.863,210.1805602,8.476,
2010-12-31,36.0,359310.65,1.0,52.88,2.949,210.182398,8.476,
2011-01-07,36.0,384659.85,0.0,54.11,2.942,210.1842358,8.395,
2011-01-14,36.0,410497.73,0.0,42.87,2.971,210.2379731,8.395,
