,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,41.0,1086533.18,0.0,30.27,2.58,189.3816974,7.541,
2010-02-12,41.0,1075656.34,1.0,23.04,2.572,189.4642725,7.541,
2010-02-19,41.0,1052034.74,0.0,24.13,2.55,189.5340998,7.541,
2010-02-26,41.0,991941.73,0.0,21.84,2.586,189.6018023,7.541,
2010-03-05,41.0,1063557.49,0.0,32.49,2.62,189.6695049,7.541,
2010-03-12,41.0,1023997.71,0.0,33.4,2.684,189.7372075,7.541,
2010-03-19,41.0,1006597.69,0.0,36.7,2.692,189.734262,7.541,
2010-03-26,41.0,1015196.46,0.0,32.3,2.717,189.7195417,7.541,
2010-04-02,41.0,1168826.39,0.0,41.31,2.725,189.7048215,7.363,
2010-04-09,41.0,1082158.21,0.0,37.3,2.75,189.6901012,7.363,
2010-04-16,41.0,1043388.79,0.0,46.79,2.765,189.6628845,7.363,
2010-04-23,41.0,1067340.74,0.0,45.29,2.776,189.6190057,7.363,
2010-04-30,41.0,1063960.11,0.0,40.2,2.766,189.575127,7.363,
2010-05-07,41.0,1175738.22,0.0,41.5,2.771,189.5312483,7.363,
2010-05-14,41.0,1116439.02,0.0,40.23,2.788,189.4904116,7.363,
2010-05-21,41.0,1163234.33,0.0,50.59,2.776,189.467827,7.363,
2010-05-28,41.0,1246654.24,0.0,56.97,2.737,189.4452425,7.363,
2010-06-04,41.0,1305068.1,0.0,60.13,2.7,189.422658,7.363,
2010-06-11,41.0,1217199.39,0.0,63.36,2.684,189.4000734,7.363,
2010-06-18,41.0,1202963.06,0.0,54.9,2.674,189.4185259,7.363,
2010-06-25,41.0,1174209.52,0.0,66.0,2.715,189.4533931,7.363,
2010-07-02,41.0,1273279.79,0.0,69.39,2.728,189.4882603,7.335,
2010-07-09,41.0,1176079.59,0.0,60.93,2.711,189.5231276,7.335,
2010-07-16,41.0,1179788.38,0.0,69.06,2.699,189.6125456,7.335,
2010-07-23,41.0,1192213.87,0.0,70.77,2.691,189.774698,7.335,
2010-07-30,41.0,1211136.63,0.0,70.07,2.69,189.9368504,7.335,
2010-08-06,41.0,1338132.72,0.0,69.21,2.69,190.0990028,7.335,
2010-08-13,41.0,1285976.53,0.0,70.24,2.723,190.2611552,7.335,
2010-08-20,41.0,1353838.39,0.0,66.19,2.732,190.2948237,7.335,
2010-08-27,41.0,1173131.63,0.0,70.59,2.731,190.3284922,7.335,
2010-09-03,41.0,1223355.5,0.0,64.13,2.773,190.3621607,7.335,
2010-09-10,41.0,1172672.27,1.0,63.3,2.78,190.3958293,7.335,
2010-09-17,41.0,1111170.91,0.0,62.4,2.8,190.4688287,7.335,
2010-09-24,41.0,1110941.78,0.0,60.11,2.793,190.5713264,7.335,
2010-10-01,41.0,1109216.35,0.0,62.67,2.759,190.6738241,7.508,
2010-10-08,41.0,1162042.24,0.0,57.1,2.745,190.7763218,7.508,
2010-10-15,41.0,1133913.33,0.0,49.91,2.762,190.8623087,7.508,
2010-10-22,41.0,1156003.7,0.0,48.09,2.762,190.9070184,7.508,
2010-10-29,41.0,1144854.56,0.0,42.16,2.748,190.951728,7.508,
2010-11-05,41.0,1163878.49,0.0,46.74,2.729,190.9964377,7.508,
2010-11-12,41.0,1175326.23,0.0,38.99,2.737,191.0411474,7.508,
2010-11-19,41.0,1172155.28,0.0,31.34,2.758,191.0312172,7.508,
2010-11-26,41.0,1866681.57,1.0,25.3,2.742,191.0121805,7.508,
2010-12-03,41.0,1220115.75,0.0,33.0,2.712,190.9931437,7.508,
2010-12-10,41.0,1434908.13,0.0,33.9,2.728,190.9741069,7.508,
2010-12-17,41.0,1627904.68,0.0,31.51,2.778,191.0303376,7.508,
2010-12-24,41.0,2225016.73,0.0,29.81,2.781,191.1430189,7.508,
2010-12-31,41.0,1001790.16,1.0,25.19,2.829,191.2557002,7.508,
2011-01-07,41.0,1153596.53,0.0,23.76,2.882,191.3683815,7.241,
2011-01-14,41.0,1052609.16,0.0,22.44,2.911,191.4784939,7.241,
2011-01-21,41.0,1088025.8,0.0,32.7,2.973,191.5731924,7.241,
2011-01-28,41.0,1026439.93,0.0,32.23,3.008,191.667891,7.241,
