,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,15.0,652122.44,0.0,19.83,2.954,131.5279032,8.35,
2010-02-12,15.0,682447.1,1.0,22.0,2.94,131.5866129,8.35,
2010-02-19,15.0,660838.75,0.0,27.54,2.909,131.637,8.35,
2010-02-26,15.0,564883.2,0.0,29.87,2.91,131.686,8.35,
2010-03-05,15.0,605325.43,0.0,31.79,2.919,131.735,8.35,
2010-03-12,15.0,604173.59,0.0,41.39,2.938,131.784,8.35,
2010-03-19,15.0,593710.67,0.0,44.69,2.96,131.8242903,8.35,
2010-03-26,15.0,592111.49,0.0,39.53,2.963,131.863129,8.35,
2010-04-02,15.0,718470.71,0.0,45.27,2.957,131.9019677,8.185,
2010-04-09,15.0,634605.77,0.0,57.77,2.992,131.9408065,8.185,
2010-04-16,15.0,641208.65,0.0,49.63,3.01,131.9809,8.185,
2010-04-23,15.0,643097.6,0.0,46.54,3.021,132.0226667,8.185,
2010-04-30,15.0,570791.11,0.0,49.09,3.042,132.0644333,8.185,
2010-05-07,15.0,661348.88,0.0,63.16,3.095,132.1062,8.185,
2010-05-14,15.0,594385.2,0.0,47.13,3.112,132.152129,8.185,
2010-05-21,15.0,616598.1,0.0,59.09,3.096,132.2230323,8.185,
2010-05-28,15.0,744772.88,0.0,70.61,3.046,132.2939355,8.185,
2010-06-04,15.0,693192.5,0.0,69.99,3.006,132.3648387,8.185,
2010-06-11,15.0,619337.29,0.0,61.04,2.972,132.4357419,8.185,
2010-06-18,15.0,652329.53,0.0,65.83,2.942,132.4733333,8.185,
2010-06-25,15.0,672194.03,0.0,72.79,2.958,132.4976,8.185,
2010-07-02,15.0,709337.11,0.0,66.13,2.958,132.5218667,8.099,
2010-07-09,15.0,691497.62,0.0,77.33,2.94,132.5461333,8.099,
2010-07-16,15.0,633203.69,0.0,72.83,2.933,132.5667742,8.099,
2010-07-23,15.0,598553.43,0.0,73.2,2.924,132.5825806,8.099,
2010-07-30,15.0,619224.06,0.0,72.04,2.932,132.5983871,8.099,
2010-08-06,15.0,639651.24,0.0,72.7,2.942,132.6141935,8.099,
2010-08-13,15.0,622437.08,0.0,72.17,2.923,132.63,8.099,
2010-08-20,15.0,637090.44,0.0,71.1,2.913,132.6616129,8.099,
2010-08-27,15.0,649791.15,0.0,65.07,2.885,132.6932258,8.099,
2010-09-03,15.0,638647.21,0.0,73.17,2.86,132.7248387,8.099,
2010-09-10,15.0,641965.2,1.0,62.36,2.837,132.7564516,8.099,
2010-09-17,15.0,583210.87,0.0,57.94,2.846,132.7670667,8.099,
2010-09-24,15.0,548542.47,0.0,62.53,2.837,132.7619333,8.099,
2010-10-01,15.0,566945.95,0.0,59.69,2.84,132.7568,8.067,
2010-10-08,15.0,591603.79,0.0,52.19,2.903,132.7516667,8.067,
2010-10-15,15.0,577011.26,0.0,49.96,2.999,132.7633548,8.067,
2010-10-22,15.0,600395.73,0.0,47.1,3.049,132.8170968,8.067,
2010-10-29,15.0,598301.5,0.0,55.09,3.055,132.8708387,8.067,
2010-11-05,15.0,612987.64,0.0,40.29,3.049,132.9245806,8.067,
2010-11-12,15.0,619639.74,0.0,39.63,3.065,132.9783226,8.067,
2010-11-19,15.0,608200.81,0.0,44.1,3.138,132.9172,8.067,
2010-11-26,15.0,1120018.92,1.0,40.71,3.186,132.8369333,8.067,
2010-12-03,15.0,754134.95,0.0,36.0,3.2,132.7566667,8.067,
2010-12-10,15.0,847294.04,0.0,23.97,3.255,132.6764,8.067,
2010-12-17,15.0,983825.15,0.0,25.3,3.301,132.6804516,8.067,
2010-12-24,15.0,1368318.17,0.0,25.07,3.309,132.7477419,8.067,
2010-12-31,15.0,543754.17,1.0,26.54,3.336,132.8150323,8.067,
2011-01-07,15.0,509640.77,0.0,30.53,3.351,132.8823226,7.771,
2011-01-14,15.0,479424.2,0.0,19.53,3.367,132.9510645,7.771,
2011-01-21,15.0,487311.03,0.0,21.84,3.391,133.0285161,7.771,
