,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,32.0,1087616.19,0.0,34.43,2.58,189.3816974,9.014,
2010-02-12,32.0,1123566.12,1.0,28.09,2.572,189.4642725,9.014,
2010-02-19,32.0,1082559.06,0.0,29.16,2.55,189.5340998,9.014,
2010-02-26,32.0,1053247.1,0.0,26.64,2.586,189.6018023,9.014,
2010-03-05,32.0,1066566.74,0.0,37.72,2.62,189.6695049,9.014,
2010-03-12,32.0,1093319.37,0.0,39.88,2.684,189.7372075,9.014,
2010-03-19,32.0,1059781.78,0.0,42.43,2.692,189.734262,9.014,
2010-03-26,32.0,1076021.58,0.0,36.59,2.717,189.7195417,9.014,
2010-04-02,32.0,1131732.94,0.0,48.28,2.725,189.7048215,8.963,
2010-04-09,32.0,1095889.22,0.0,44.88,2.75,189.6901012,8.963,
2010-04-16,32.0,1082763.27,0.0,53.49,2.765,189.6628845,8.963,
2010-04-23,32.0,1072474.8,0.0,50.06,2.776,189.6190057,8.963,
2010-04-30,32.0,1066792.63,0.0,47.51,2.766,189.575127,8.963,
2010-05-07,32.0,1133657.58,0.0,48.94,2.771,189.5312483,8.963,
2010-05-14,32.0,1079314.52,0.0,46.42,2.788,189.4904116,8.963,
2010-05-21,32.0,1143819.35,0.0,55.89,2.776,189.467827,8.963,
2010-05-28,32.0,1205662.85,0.0,64.69,2.737,189.4452425,8.963,
2010-06-04,32.0,1149234.96,0.0,66.69,2.7,189.422658,8.963,
2010-06-11,32.0,1192074.09,0.0,70.86,2.684,189.4000734,8.963,
2010-06-18,32.0,1150191.72,0.0,60.94,2.674,189.4185259,8.963,
2010-06-25,32.0,1124763.74,0.0,72.42,2.715,189.4533931,8.963,
2010-07-02,32.0,1187988.64,0.0,74.74,2.728,189.4882603,9.017,
2010-07-09,32.0,1077253.67,0.0,67.55,2.711,189.5231276,9.017,
2010-07-16,32.0,1120172.24,0.0,76.2,2.699,189.6125456,9.017,
2010-07-23,32.0,1109574.11,0.0,75.69,2.691,189.774698,9.017,
2010-07-30,32.0,1065350.56,0.0,75.62,2.69,189.9368504,9.017,
2010-08-06,32.0,1144552.09,0.0,72.95,2.69,190.0990028,9.017,
2010-08-13,32.0,1157975.68,0.0,74.97,2.723,190.2611552,9.017,
2010-08-20,32.0,1189887.86,0.0,71.46,2.732,190.2948237,9.017,
2010-08-27,32.0,1140501.03,0.0,74.95,2.731,190.3284922,9.017,
2010-09-03,32.0,1095932.51,0.0,70.2,2.773,190.3621607,9.017,
2010-09-10,32.0,1028635.39,1.0,68.44,2.78,190.3958293,9.017,
2010-09-17,32.0,1043962.36,0.0,67.17,2.8,190.4688287,9.017,
2010-09-24,32.0,1067432.1,0.0,64.19,2.793,190.5713264,9.017,
