,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,20.0,2401395.47,0.0,25.92,2.784,204.2471935,8.187,
2010-02-12,20.0,2109107.9,1.0,22.12,2.773,204.3857472,8.187,
2010-02-19,20.0,2161549.76,0.0,25.43,2.745,204.4321004,8.187,
2010-02-26,20.0,1898193.95,0.0,32.32,2.754,204.4630869,8.187,
2010-03-05,20.0,2119213.72,0.0,31.75,2.777,204.4940734,8.187,
2010-03-12,20.0,2010974.84,0.0,43.82,2.818,204.5250598,8.187,
2010-03-19,20.0,1951848.43,0.0,47.32,2.844,204.3782258,8.187,
2010-03-26,20.0,1894742.95,0.0,50.49,2.854,204.201755,8.187,
2010-04-02,20.0,2405395.22,0.0,51.0,2.85,204.0252842,7.856,
2010-04-09,20.0,2007796.26,0.0,65.1,2.869,203.8488134,7.856,
2010-04-16,20.0,1985784.59,0.0,55.43,2.899,203.7307486,7.856,
2010-04-23,20.0,1878862.42,0.0,50.65,2.902,203.6905586,7.856,
2010-04-30,20.0,1919053.21,0.0,54.75,2.921,203.6503685,7.856,
2010-05-07,20.0,2137202.38,0.0,66.74,2.966,203.6101784,7.856,
2010-05-14,20.0,2033211.62,0.0,55.91,2.982,203.6133915,7.856,
2010-05-21,20.0,1893736.9,0.0,60.38,2.958,203.8770235,7.856,
2010-05-28,20.0,2065984.95,0.0,70.97,2.899,204.1406556,7.856,
2010-06-04,20.0,2203619.35,0.0,72.52,2.847,204.4042877,7.856,
2010-06-11,20.0,2100489.79,0.0,67.32,2.809,204.6679198,7.856,
2010-06-18,20.0,2091903.63,0.0,72.62,2.78,204.670036,7.856,
2010-06-25,20.0,1973135.87,0.0,75.17,2.808,204.5675459,7.856,
2010-07-02,20.0,2143676.77,0.0,70.1,2.815,204.4650559,7.527,
2010-07-09,20.0,2107285.85,0.0,78.09,2.793,204.3625658,7.527,
2010-07-16,20.0,2031852.16,0.0,75.14,2.783,204.3571656,7.527,
2010-07-23,20.0,1900535.9,0.0,77.75,2.771,204.4812188,7.527,
2010-07-30,20.0,1955896.59,0.0,76.03,2.781,204.605272,7.527,
2010-08-06,20.0,1910177.38,0.0,74.57,2.784,204.7293252,7.527,
