,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,28.0,1672352.29,0.0,49.47,2.962,126.4420645,13.975,
2010-02-12,28.0,1558968.49,1.0,47.87,2.946,126.4962581,13.975,
2010-02-19,28.0,1491300.42,0.0,54.83,2.915,126.5262857,13.975,
2010-02-26,28.0,1542173.33,0.0,50.23,2.825,126.5522857,13.975,
2010-03-05,28.0,1608435.45,0.0,53.77,2.987,126.5782857,13.975,
2010-03-12,28.0,1326877.11,0.0,50.11,2.925,126.6042857,13.975,
2010-03-19,28.0,1279819.43,0.0,59.57,3.054,126.6066452,13.975,
2010-03-26,28.0,1245268.77,0.0,60.06,3.083,126.6050645,13.975,
2010-04-02,28.0,1441559.4,0.0,59.84,3.086,126.6034839,14.099,
2010-04-09,28.0,1382359.21,0.0,59.25,3.09,126.6019032,14.099,
2010-04-16,28.0,1268240.66,0.0,64.95,3.109,126.5621,14.099,
2010-04-23,28.0,1244177.21,0.0,64.55,3.05,126.4713333,14.099,
2010-04-30,28.0,1186971.02,0.0,67.38,3.105,126.3805667,14.099,
2010-05-07,28.0,1532893.22,0.0,70.15,3.127,126.2898,14.099,
2010-05-14,28.0,1245898.73,0.0,68.44,3.145,126.2085484,14.099,
2010-05-21,28.0,1217923.71,0.0,76.2,3.12,126.1843871,14.099,
2010-05-28,28.0,1176588.25,0.0,67.84,3.058,126.1602258,14.099,
2010-06-04,28.0,1543678.02,0.0,81.39,2.941,126.1360645,14.099,
2010-06-11,28.0,1348995.17,0.0,90.84,2.949,126.1119032,14.099,
2010-06-18,28.0,1267619.06,0.0,81.06,3.043,126.114,14.099,
2010-06-25,28.0,1231025.07,0.0,87.27,3.084,126.1266,14.099,
2010-07-02,28.0,1399960.15,0.0,91.98,3.105,126.1392,14.18,
2010-07-09,28.0,1340293.87,0.0,90.37,3.1,126.1518,14.18,
2010-07-16,28.0,1225336.41,0.0,97.18,3.094,126.1498065,14.18,
2010-07-23,28.0,1205884.98,0.0,99.22,3.112,126.1283548,14.18,
2010-07-30,28.0,1150204.71,0.0,96.31,3.017,126.1069032,14.18,
2010-08-06,28.0,1523101.38,0.0,92.95,3.123,126.0854516,14.18,
2010-08-13,28.0,1218688.09,0.0,87.01,3.159,126.064,14.18,
2010-08-20,28.0,1195897.6,0.0,92.81,3.041,126.0766452,14.18,
2010-08-27,28.0,1191585.92,0.0,93.19,3.129,126.0892903,14.18,
2010-09-03,28.0,1523410.71,0.0,83.12,3.087,126.1019355,14.18,
2010-09-10,28.0,1246062.17,1.0,83.63,3.044,126.1145806,14.18,
2010-09-17,28.0,1159812.35,0.0,82.45,3.028,126.1454667,14.18,
2010-09-24,28.0,1111797.21,0.0,81.77,2.939,126.1900333,14.18,
2010-10-01,28.0,1203080.41,0.0,85.2,3.001,126.2346,14.313,
2010-10-08,28.0,1334571.87,0.0,71.82,3.013,126.2791667,14.313,
2010-10-15,28.0,1158062.99,0.0,75.0,2.976,126.3266774,14.313,
2010-10-22,28.0,1120619.32,0.0,68.85,3.014,126.3815484,14.313,
2010-10-29,28.0,1231688.48,0.0,61.09,3.016,126.4364194,14.313,
2010-11-05,28.0,1501663.26,0.0,65.49,3.129,126.4912903,14.313,
2010-11-12,28.0,1266460.45,0.0,57.79,3.13,126.5461613,14.313,
2010-11-19,28.0,1179315.72,0.0,58.18,3.161,126.6072,14.313,
2010-11-26,28.0,1937033.5,1.0,47.66,3.162,126.6692667,14.313,
2010-12-03,28.0,1447916.29,0.0,43.33,3.041,126.7313333,14.313,
2010-12-10,28.0,1466164.49,0.0,50.01,3.203,126.7934,14.313,
2010-12-17,28.0,1510443.62,0.0,52.77,3.236,126.8794839,14.313,
2010-12-24,28.0,2026026.39,0.0,52.02,3.236,126.9835806,14.313,
2010-12-31,28.0,1090558.57,1.0,45.64,3.148,127.0876774,14.313,
2011-01-07,28.0,1402902.47,0.0,37.64,3.287,127.1917742,14.021,
2011-01-14,28.0,1098286.61,0.0,43.15,3.312,127.3009355,14.021,
2011-01-21,28.0,1079669.11,0.0,53.53,3.223,127.4404839,14.021,
2011-01-28,28.0,1127859.69,0.0,50.74,3.342,127.5800323,14.021,
2011-02-04,28.0,1564897.32,0.0,45.14,3.348,127.7195806,14.021,
2011-02-11,28.0,1397301.38,1.0,51.3,3.381,127.859129,14.021,
2011-02-18,28.0,1514828.82,0.0,53.35,3.43,127.99525,14.021,
2011-02-25,28.0,1311796.91,0.0,48.45,3.53,128.13,14.021,
2011-03-04,28.0,1723736.91,0.0,51.72,3.674,128.26475,14.021,
2011-03-11,28.0,1380836.35,0.0,57.75,3.818,128.3995,14.021,
2011-03-18,28.0,1286413.71,0.0,64.21,3.692,128.5121935,14.021,
2011-03-25,28.0,1201059.72,0.0,54.4,3.909,128.6160645,14.021,
2011-04-01,28.0,1336838.41,0.0,63.63,3.772,128.7199355,13.736,
2011-04-08,28.0,1414713.5,0.0,64.47,4.003,128.8238065,13.736,
2011-04-15,28.0,1240126.07,0.0,57.63,3.868,128.9107333,13.736,
2011-04-22,28.0,1297452.0,0.0,72.12,4.134,128.9553,13.736,
2011-04-29,28.0,1222367.9,0.0,68.27,4.151,128.9998667,13.736,
2011-05-06,28.0,1515890.38,0.0,68.4,4.193,129.0444333,13.736,
2011-05-13,28.0,1253316.3,0.0,70.93,4.202,129.089,13.736,
2011-05-20,28.0,1151282.31,0.0,66.59,4.169,129.0756774,13.736,
2011-05-27,28.0,1160043.98,0.0,76.67,4.087,129.0623548,13.736,
2011-06-03,28.0,1403779.25,0.0,71.81,4.031,129.0490323,13.736,
2011-06-10,28.0,1339972.83,0.0,78.72,3.981,129.0357097,13.736,
2011-06-17,28.0,1268503.49,0.0,86.84,3.935,129.0432,13.736,
2011-06-24,28.0,1208809.34,0.0,88.95,3.898,129.0663,13.736,
2011-07-01,28.0,1319054.57,0.0,89.85,3.842,129.0894,13.503,
2011-07-08,28.0,1459655.85,0.0,89.9,3.705,129.1125,13.503,
2011-07-15,28.0,1197373.13,0.0,88.1,3.692,129.1338387,13.503,
2011-07-22,28.0,1165870.54,0.0,91.17,3.794,129.1507742,13.503,
2011-07-29,28.0,1114530.29,0.0,93.29,3.805,129.1677097,13.503,
2011-08-05,28.0,1523870.89,0.0,90.61,3.803,129.1846452,13.503,
2011-08-12,28.0,1218764.94,0.0,91.04,3.701,129.2015806,13.503,
2011-08-19,28.0,1200019.74,0.0,91.74,3.743,129.2405806,13.503,
2011-08-26,28.0,1166479.51,0.0,94.61,3.74,129.2832581,13.503,
2011-09-02,28.0,1468871.49,0.0,93.66,3.798,129.3259355,13.503,
2011-09-09,28.0,1310087.0,1.0,88.0,3.913,129.3686129,13.503,
2011-09-16,28.0,1159212.1,0.0,76.36,3.918,129.4306,13.503,
2011-09-23,28.0,1109105.92,0.0,82.95,3.789,129.5183333,13.503,
2011-09-30,28.0,1120731.76,0.0,83.26,3.877,129.6060667,13.503,
2011-10-07,28.0,1557314.58,0.0,70.44,3.827,129.6938,12.89,
2011-10-14,28.0,1220984.94,0.0,67.31,3.805,129.7706452,12.89,
2011-10-21,28.0,1203172.05,0.0,73.05,3.842,129.7821613,12.89,
2011-10-28,28.0,1242746.06,0.0,67.41,3.727,129.7936774,12.89,
2011-11-04,28.0,1576654.67,0.0,59.77,3.828,129.8051935,12.89,
2011-11-11,28.0,1402654.95,0.0,48.76,3.824,129.8167097,12.89,
2011-11-18,28.0,1255081.22,0.0,54.2,3.813,129.8268333,12.89,
2011-11-25,28.0,1929738.27,1.0,53.25,3.622,129.8364,12.89,
2011-12-02,28.0,1368130.35,0.0,52.5,3.701,129.8459667,12.89,
2011-12-09,28.0,1467024.3,0.0,42.17,3.644,129.8555333,12.89,
2011-12-16,28.0,1429954.66,0.0,43.29,3.6,129.8980645,12.89,
2011-12-23,28.0,1796203.51,0.0,45.4,3.541,129.9845484,12.89,
2011-12-30,28.0,1270036.53,1.0,44.64,3.428,130.0710323,12.89,
2012-01-06,28.0,1466046.07,0.0,50.43,3.599,130.1575161,12.187,
2012-01-13,28.0,1161190.29,0.0,48.07,3.657,130.244,12.187,
2012-01-20,28.0,1129540.48,0.0,46.2,3.66,130.2792258,12.187,
2012-01-27,28.0,1132948.48,0.0,50.43,3.675,130.3144516,12.187,
2012-02-03,28.0,1531599.44,0.0,50.58,3.702,130.3496774,12.187,
2012-02-10,28.0,1572966.15,1.0,52.27,3.722,130.3849032,12.187,
2012-02-17,28.0,1501503.68,0.0,51.8,3.781,130.4546207,12.187,
2012-02-24,28.0,1323487.91,0.0,53.13,3.95,130.5502069,12.187,
2012-03-02,28.0,1451740.57,0.0,52.27,4.178,130.6457931,12.187,
2012-03-09,28.0,1680764.06,0.0,54.54,4.25,130.7413793,12.187,
2012-03-16,28.0,1337875.49,0.0,64.44,4.273,130.8261935,12.187,
2012-03-23,28.0,1216059.41,0.0,56.26,4.038,130.8966452,12.187,
2012-03-30,28.0,1209524.11,0.0,64.36,4.294,130.9670968,12.187,
2012-04-06,28.0,1559592.79,0.0,64.05,4.121,131.0375484,11.627,
2012-04-13,28.0,1290684.95,0.0,64.28,4.254,131.108,11.627,
2012-04-20,28.0,1180797.2,0.0,66.73,4.222,131.1173333,11.627,
2012-04-27,28.0,1170456.16,0.0,77.99,4.193,131.1266667,11.627,
2012-05-04,28.0,1450628.85,0.0,76.03,4.171,131.136,11.627,
2012-05-11,28.0,1264575.18,0.0,77.27,4.186,131.1453333,11.627,
2012-05-18,28.0,1213310.45,0.0,84.51,4.11,131.0983226,11.627,
2012-05-25,28.0,1151214.41,0.0,83.84,4.293,131.0287742,11.627,
2012-06-01,28.0,1245480.95,0.0,78.11,4.277,130.9592258,11.627,
2012-06-08,28.0,1440687.69,0.0,84.83,4.103,130.8896774,11.627,
2012-06-15,28.0,1229760.97,0.0,85.94,4.144,130.8295333,11.627,
2012-06-22,28.0,1180671.55,0.0,91.61,4.014,130.7929,11.627,
2012-06-29,28.0,1129031.98,0.0,90.47,3.875,130.7562667,11.627,
2012-07-06,28.0,1500863.54,0.0,89.13,3.765,130.7196333,10.926,
2012-07-13,28.0,1179915.04,0.0,95.61,3.723,130.683,10.926,
2012-07-20,28.0,1149427.48,0.0,85.53,3.726,130.7012903,10.926,
2012-07-27,28.0,1135035.09,0.0,93.47,3.769,130.7195806,10.926,
2012-08-03,28.0,1376520.1,0.0,88.16,3.76,130.737871,10.926,
2012-08-10,28.0,1269113.41,0.0,95.91,3.811,130.7561613,10.926,
2012-08-17,28.0,1184198.41,0.0,94.87,4.002,130.7909677,10.926,
2012-08-24,28.0,1199309.59,0.0,85.32,4.055,130.8381613,10.926,
2012-08-31,28.0,1227118.75,0.0,89.78,4.093,130.8853548,10.926,
2012-09-07,28.0,1469693.99,1.0,88.52,4.124,130.9325484,10.926,
2012-09-14,28.0,1124660.77,0.0,83.64,4.133,130.9776667,10.926,
2012-09-21,28.0,1135340.19,0.0,82.97,4.125,131.0103333,10.926,
2012-09-28,28.0,1129508.61,0.0,81.22,3.966,131.043,10.926,
2012-10-05,28.0,1462941.03,0.0,81.61,3.966,131.0756667,10.199,
2012-10-12,28.0,1205536.71,0.0,71.74,4.468,131.1083333,10.199,
2012-10-19,28.0,1143724.48,0.0,68.66,4.449,131.1499677,10.199,
2012-10-26,28.0,1213860.61,0.0,65.95,4.301,131.1930968,10.199,
2012-11-02,,,,,,,,1463516.2455944926
2012-11-09,,,,,,,,1384797.4893353463
2012-11-16,,,,,,,,1242595.3532122623
2012-11-23,,,,,,,,1933320.4129461255
2012-11-30,,,,,,,,1343696.74157083
2012-12-07,,,,,,,,1401906.737034271
2012-12-14,,,,,,,,1419356.970869792
2012-12-21,,,,,,,,1779595.8901513617
2012-12-28,,,,,,,,1248641.1835086402
2013-01-04,,,,,,,,1432365.2995098568
2013-01-11,,,,,,,,1115611.2780377832
2013-01-18,,,,,,,,1103064.6363906474
