,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,8.0,1004137.09,0.0,34.14,2.572,214.4714512,6.299,
2010-02-12,8.0,994801.4,1.0,33.34,2.548,214.6214189,6.299,
2010-02-19,8.0,963960.37,0.0,39.1,2.514,214.6664878,6.299,
2010-02-26,8.0,847592.11,0.0,37.91,2.561,214.6940735,6.299,
2010-03-05,8.0,881503.95,0.0,45.64,2.625,214.7216592,6.299,
2010-03-12,8.0,860336.16,0.0,49.76,2.667,214.7492449,6.299,
2010-03-19,8.0,839911.0,0.0,47.26,2.72,214.5764954,6.299,
2010-03-26,8.0,772539.12,0.0,46.51,2.732,214.3703567,6.299,
2010-04-02,8.0,914500.91,0.0,60.18,2.719,214.164218,6.29,
2010-04-09,8.0,916033.92,0.0,59.25,2.77,213.9580793,6.29,
2010-04-16,8.0,882917.12,0.0,62.66,2.808,213.8186357,6.29,
2010-04-23,8.0,850440.26,0.0,56.1,2.795,213.768119,6.29,
2010-04-30,8.0,778672.64,0.0,61.01,2.78,213.7176024,6.29,
2010-05-07,8.0,916820.96,0.0,62.68,2.835,213.6670857,6.29,
2010-05-14,8.0,873337.84,0.0,61.35,2.854,213.6655355,6.29,
2010-05-21,8.0,818333.21,0.0,66.03,2.826,213.9577839,6.29,
2010-05-28,8.0,868041.56,0.0,74.71,2.759,214.2500323,6.29,
2010-06-04,8.0,958225.41,0.0,75.71,2.705,214.5422806,6.29,
2010-06-11,8.0,914835.86,0.0,82.21,2.668,214.834529,6.29,
2010-06-18,8.0,869922.56,0.0,78.79,2.637,214.8324452,6.29,
2010-06-25,8.0,814919.11,0.0,81.78,2.653,214.7126286,6.29,
2010-07-02,8.0,852333.75,0.0,74.78,2.669,214.5928119,6.315,
2010-07-09,8.0,845289.77,0.0,72.49,2.642,214.4729952,6.315,
2010-07-16,8.0,848630.57,0.0,77.49,2.623,214.4640599,6.315,
2010-07-23,8.0,785515.88,0.0,78.29,2.608,214.6029664,6.315,
2010-07-30,8.0,787295.09,0.0,76.02,2.64,214.7418728,6.315,
