,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,14.0,2623469.95,0.0,27.31,2.784,181.8711898,8.992,
2010-02-12,14.0,1704218.84,1.0,27.73,2.773,181.982317,8.992,
2010-02-19,14.0,2204556.7,0.0,31.27,2.745,182.0347816,8.992,
2010-02-26,14.0,2095591.63,0.0,34.89,2.754,182.0774691,8.992,
2010-03-05,14.0,2237544.75,0.0,37.13,2.777,182.1201566,8.992,
2010-03-12,14.0,2156035.06,0.0,45.8,2.818,182.1628441,8.992,
2010-03-19,14.0,2066219.3,0.0,48.79,2.844,182.0779857,8.992,
2010-03-26,14.0,2050396.27,0.0,54.36,2.854,181.9718697,8.992,
2010-04-02,14.0,2495630.51,0.0,47.74,2.85,181.8657537,8.899,
2010-04-09,14.0,2258781.28,0.0,65.45,2.869,181.7596377,8.899,
2010-04-16,14.0,2121788.61,0.0,54.28,2.899,181.6924769,8.899,
2010-04-23,14.0,2138144.91,0.0,53.47,2.902,181.6772564,8.899,
2010-04-30,14.0,2082355.12,0.0,53.15,2.921,181.6620359,8.899,
2010-05-07,14.0,2370116.52,0.0,70.75,2.966,181.6468154,8.899,
2010-05-14,14.0,2129771.13,0.0,54.26,2.982,181.6612792,8.899,
2010-05-21,14.0,2108187.1,0.0,62.62,2.958,181.8538486,8.899,
2010-05-28,14.0,2227152.16,0.0,69.27,2.899,182.0464181,8.899,
2010-06-04,14.0,2363601.47,0.0,75.93,2.847,182.2389876,8.899,
2010-06-11,14.0,2249570.04,0.0,69.71,2.809,182.4315571,8.899,
2010-06-18,14.0,2248645.59,0.0,72.62,2.78,182.4424199,8.899,
2010-06-25,14.0,2246179.91,0.0,79.32,2.808,182.3806,8.899,
2010-07-02,14.0,2334788.42,0.0,76.61,2.815,182.3187801,8.743,
2010-07-09,14.0,2236209.13,0.0,82.45,2.793,182.2569603,8.743,
2010-07-16,14.0,2130287.27,0.0,77.84,2.783,182.2604411,8.743,
2010-07-23,14.0,2044155.39,0.0,81.46,2.771,182.3509895,8.743,
2010-07-30,14.0,2054843.28,0.0,79.78,2.781,182.4415378,8.743,
2010-08-06,14.0,2219813.5,0.0,77.17,2.784,182.5320862,8.743,
