,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,3.0,461622.22,0.0,45.71,2.572,214.4248812,7.368,
2010-02-12,3.0,420728.96,1.0,47.93,2.548,214.5747916,7.368,
2010-02-19,3.0,421642.19,0.0,47.07,2.514,214.6198868,7.368,
2010-02-26,3.0,407204.86,0.0,52.05,2.561,214.6475127,7.368,
2010-03-05,3.0,415202.04,0.0,53.04,2.625,214.6751386,7.368,
2010-03-12,3.0,384200.69,0.0,63.08,2.667,214.7027646,7.368,
2010-03-19,3.0,375328.59,0.0,60.42,2.72,214.5301219,7.368,
2010-03-26,3.0,359949.27,0.0,57.06,2.732,214.3241011,7.368,
2010-04-02,3.0,423294.4,0.0,65.56,2.719,214.1180803,7.343,
2010-04-09,3.0,415870.28,0.0,68.0,2.77,213.9120595,7.343,
2010-04-16,3.0,354993.26,0.0,66.98,2.808,213.7726889,7.343,
2010-04-23,3.0,339976.65,0.0,67.87,2.795,213.7221852,7.343,
2010-04-30,3.0,361248.39,0.0,70.24,2.78,213.6716815,7.343,
2010-05-07,3.0,399323.86,0.0,73.47,2.835,213.6211778,7.343,
2010-05-14,3.0,384357.94,0.0,77.18,2.854,213.6196139,7.343,
2010-05-21,3.0,343763.17,0.0,75.81,2.826,213.9116886,7.343,
2010-05-28,3.0,350089.23,0.0,78.6,2.759,214.2037634,7.343,
2010-06-04,3.0,396968.8,0.0,78.53,2.705,214.4958382,7.343,
2010-06-11,3.0,355017.09,0.0,82.1,2.668,214.787913,7.343,
2010-06-18,3.0,364076.85,0.0,83.52,2.637,214.7858259,7.343,
2010-06-25,3.0,357346.48,0.0,83.79,2.653,214.6660741,7.343,
2010-07-02,3.0,381151.72,0.0,82.2,2.669,214.5463222,7.346,
2010-07-09,3.0,349214.18,0.0,81.75,2.642,214.4265704,7.346,
2010-07-16,3.0,352728.78,0.0,84.32,2.623,214.4176476,7.346,
2010-07-23,3.0,352864.49,0.0,83.32,2.608,214.5564968,7.346,
2010-07-30,3.0,347955.05,0.0,82.04,2.64,214.695346,7.346,
2010-08-06,3.0,402635.76,0.0,85.13,2.627,214.8341952,7.346,
2010-08-13,3.0,339597.38,0.0,86.74,2.692,214.9730444,7.346,
2010-08-20,3.0,351728.21,0.0,88.02,2.664,214.9314191,7.346,
2010-08-27,3.0,362134.09,0.0,86.15,2.619,214.8897938,7.346,
2010-09-03,3.0,366473.97,0.0,84.16,2.577,214.8481685,7.346,
2010-09-10,3.0,352260.97,1.0,80.84,2.565,214.8065431,7.346,
2010-09-17,3.0,363064.64,0.0,82.36,2.582,214.8322484,7.346,
2010-09-24,3.0,355626.87,0.0,76.9,2.624,214.9084516,7.346,
2010-10-01,3.0,358784.1,0.0,73.6,2.603,214.9846548,7.564,
2010-10-08,3.0,395107.35,0.0,66.99,2.633,215.060858,7.564,
2010-10-15,3.0,345584.39,0.0,69.71,2.72,215.1293114,7.564,
2010-10-22,3.0,348895.98,0.0,71.64,2.725,215.17839,7.564,
2010-10-29,3.0,348591.74,0.0,72.04,2.716,215.2274686,7.564,
2010-11-05,3.0,423175.56,0.0,62.94,2.689,215.2765472,7.564,
2010-11-12,3.0,386635.03,0.0,62.79,2.728,215.3256258,7.564,
2010-11-19,3.0,372545.32,0.0,57.72,2.771,215.2074519,7.564,
2010-11-26,3.0,565567.84,1.0,68.71,2.735,215.0614025,7.564,
