,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2010-02-05,44.0,281090.95,0.0,31.53,2.666,126.4420645,8.119,
2010-02-12,44.0,286857.13,1.0,33.16,2.671,126.4962581,8.119,
2010-02-19,44.0,267956.3,0.0,35.7,2.654,126.5262857,8.119,
2010-02-26,44.0,273079.07,0.0,29.98,2.667,126.5522857,8.119,
2010-03-05,44.0,284617.27,0.0,40.65,2.681,126.5782857,8.119,
2010-03-12,44.0,272190.83,0.0,37.62,2.733,126.6042857,8.119,
2010-03-19,44.0,269624.2,0.0,42.49,2.782,126.6066452,8.119,
2010-03-26,44.0,276279.49,0.0,41.48,2.819,126.6050645,8.119,
2010-04-02,44.0,286197.5,0.0,42.15,2.842,126.6034839,7.972,
2010-04-09,44.0,257361.3,0.0,38.97,2.877,126.6019032,7.972,
2010-04-16,44.0,280048.74,0.0,50.39,2.915,126.5621,7.972,
2010-04-23,44.0,278287.04,0.0,55.66,2.936,126.4713333,7.972,
2010-04-30,44.0,272997.65,0.0,48.33,2.941,126.3805667,7.972,
2010-05-07,44.0,285379.86,0.0,44.42,2.948,126.2898,7.972,
2010-05-14,44.0,286515.92,0.0,50.15,2.962,126.2085484,7.972,
2010-05-21,44.0,267065.35,0.0,57.71,2.95,126.1843871,7.972,
2010-05-28,44.0,291891.01,0.0,53.11,2.908,126.1602258,7.972,
2010-06-04,44.0,282351.82,0.0,59.85,2.871,126.1360645,7.972,
2010-06-11,44.0,296818.2,0.0,65.24,2.841,126.1119032,7.972,
2010-06-18,44.0,293481.36,0.0,58.41,2.819,126.114,7.972,
2010-06-25,44.0,288247.24,0.0,71.83,2.82,126.1266,7.972,
2010-07-02,44.0,300628.19,0.0,78.82,2.814,126.1392,7.804,
2010-07-09,44.0,280472.78,0.0,71.33,2.802,126.1518,7.804,
2010-07-16,44.0,297099.95,0.0,77.79,2.791,126.1498065,7.804,
2010-07-23,44.0,292680.16,0.0,82.27,2.797,126.1283548,7.804,
2010-07-30,44.0,275020.96,0.0,78.94,2.797,126.1069032,7.804,
2010-08-06,44.0,296804.49,0.0,81.24,2.802,126.0854516,7.804,
2010-08-13,44.0,291028.09,0.0,74.93,2.837,126.064,7.804,
2010-08-20,44.0,284740.5,0.0,76.34,2.85,126.0766452,7.804,
2010-08-27,44.0,293155.08,0.0,75.31,2.854,126.0892903,7.804,
2010-09-03,44.0,295880.12,0.0,65.71,2.868,126.1019355,7.804,
2010-09-10,44.0,283455.13,1.0,65.74,2.87,126.1145806,7.804,
2010-09-17,44.0,279364.13,0.0,66.84,2.875,126.1454667,7.804,
2010-09-24,44.0,281313.78,0.0,68.22,2.872,126.1900333,7.804,
2010-10-01,44.0,300152.45,0.0,68.74,2.853,126.2346,7.61,
2010-10-08,44.0,279524.44,0.0,63.03,2.841,126.2791667,7.61,
2010-10-15,44.0,268708.43,0.0,54.12,2.845,126.3266774,7.61,
2010-10-22,44.0,270110.3,0.0,56.89,2.849,126.3815484,7.61,
2010-10-29,44.0,286497.49,0.0,45.12,2.841,126.4364194,7.61,
2010-11-05,44.0,270516.84,0.0,49.96,2.831,126.4912903,7.61,
2010-11-12,44.0,281909.79,0.0,42.55,2.831,126.5461613,7.61,
2010-11-19,44.0,284322.52,0.0,42.0,2.842,126.6072,7.61,
2010-11-26,44.0,307646.5,1.0,28.22,2.83,126.6692667,7.61,
2010-12-03,44.0,264214.12,0.0,25.8,2.812,126.7313333,7.61,
2010-12-10,44.0,278253.28,0.0,36.78,2.817,126.7934,7.61,
2010-12-17,44.0,278646.35,0.0,35.21,2.842,126.8794839,7.61,
2010-12-24,44.0,365098.24,0.0,34.9,2.846,126.9835806,7.61,
2010-12-31,44.0,241937.11,1.0,26.79,2.868,127.0876774,7.61,
2011-01-07,44.0,288320.38,0.0,16.94,2.891,127.1917742,7.224,
2011-01-14,44.0,292859.36,0.0,20.6,2.903,127.3009355,7.224,
2011-01-21,44.0,276157.8,0.0,34.8,2.934,127.4404839,7.224,
2011-01-28,44.0,276011.4,0.0,31.64,2.96,127.5800323,7.224,
2011-02-04,44.0,293953.08,0.0,23.35,2.974,127.7195806,7.224,
2011-02-11,44.0,307486.73,1.0,30.83,3.034,127.859129,7.224,
2011-02-18,44.0,280785.76,0.0,40.85,3.062,127.99525,7.224,
2011-02-25,44.0,279427.93,0.0,33.17,3.12,128.13,7.224,
2011-03-04,44.0,293984.54,0.0,34.23,3.23,128.26475,7.224,
2011-03-11,44.0,284496.14,0.0,41.28,3.346,128.3995,7.224,
2011-03-18,44.0,281699.68,0.0,44.69,3.407,128.5121935,7.224,
2011-03-25,44.0,285031.81,0.0,42.38,3.435,128.6160645,7.224,
2011-04-01,44.0,281514.26,0.0,42.49,3.487,128.7199355,6.906,
2011-04-08,44.0,292498.61,0.0,42.75,3.547,128.8238065,6.906,
2011-04-15,44.0,289667.55,0.0,41.72,3.616,128.9107333,6.906,
2011-04-22,44.0,280357.3,0.0,47.55,3.655,128.9553,6.906,
2011-04-29,44.0,281247.97,0.0,43.85,3.683,128.9998667,6.906,
2011-05-06,44.0,299354.67,0.0,47.75,3.744,129.0444333,6.906,
2011-05-13,44.0,307095.31,0.0,52.4,3.77,129.089,6.906,
2011-05-20,44.0,303559.23,0.0,52.12,3.802,129.0756774,6.906,
2011-05-27,44.0,308442.49,0.0,54.62,3.778,129.0623548,6.906,
2011-06-03,44.0,308950.04,0.0,52.76,3.752,129.0490323,6.906,
2011-06-10,44.0,308770.42,0.0,61.39,3.732,129.0357097,6.906,
2011-06-17,44.0,300255.87,0.0,63.35,3.704,129.0432,6.906,
2011-06-24,44.0,296765.59,0.0,66.38,3.668,129.0663,6.906,
2011-07-01,44.0,315273.08,0.0,74.29,3.613,129.0894,6.56,
2011-07-08,44.0,295339.01,0.0,77.3,3.563,129.1125,6.56,
2011-07-15,44.0,289201.21,0.0,75.59,3.553,129.1338387,6.56,
2011-07-22,44.0,303108.81,0.0,78.5,3.563,129.1507742,6.56,
2011-07-29,44.0,279677.0,0.0,77.62,3.574,129.1677097,6.56,
2011-08-05,44.0,298080.45,0.0,75.56,3.595,129.1846452,6.56,
2011-08-12,44.0,290399.66,0.0,75.95,3.606,129.2015806,6.56,
2011-08-19,44.0,290909.69,0.0,76.68,3.578,129.2405806,6.56,
2011-08-26,44.0,324174.79,0.0,81.53,3.57,129.2832581,6.56,
2011-09-02,44.0,309543.52,0.0,77.0,3.58,129.3259355,6.56,
2011-09-09,44.0,295811.25,1.0,70.19,3.619,129.3686129,6.56,
2011-09-16,44.0,303974.28,0.0,67.54,3.641,129.4306,6.56,
2011-09-23,44.0,307409.13,0.0,63.6,3.648,129.5183333,6.56,
2011-09-30,44.0,299757.75,0.0,68.28,3.623,129.6060667,6.56,
2011-10-07,44.0,312577.36,0.0,60.62,3.592,129.6938,6.078,
2011-10-14,44.0,293031.78,0.0,51.74,3.567,129.7706452,6.078,
2011-10-21,44.0,305969.81,0.0,54.66,3.579,129.7821613,6.078,
2011-10-28,44.0,306336.07,0.0,47.41,3.567,129.7936774,6.078,
2011-11-04,44.0,307126.34,0.0,43.51,3.538,129.8051935,6.078,
2011-11-11,44.0,312233.56,0.0,33.8,3.513,129.8167097,6.078,
2011-11-18,44.0,310531.04,0.0,40.65,3.489,129.8268333,6.078,
2011-11-25,44.0,309129.01,1.0,38.89,3.445,129.8364,6.078,
2011-12-02,44.0,284309.34,0.0,33.94,3.389,129.8459667,6.078,
2011-12-09,44.0,304300.91,0.0,24.82,3.341,129.8555333,6.078,
2011-12-16,44.0,311144.16,0.0,27.85,3.282,129.8980645,6.078,
2011-12-23,44.0,376233.89,0.0,24.76,3.186,129.9845484,6.078,
2011-12-30,44.0,263917.85,1.0,31.53,3.119,130.0710323,6.078,
2012-01-06,44.0,325327.93,0.0,33.8,3.08,130.1575161,5.774,
2012-01-13,44.0,312361.88,0.0,25.61,3.056,130.244,5.774,
2012-01-20,44.0,316948.39,0.0,32.71,3.047,130.2792258,5.774,
2012-01-27,44.0,308295.38,0.0,34.32,3.058,130.3144516,5.774,
